index,floretion,x_coord,y_coord,oct
7719,770839,53,86,2741427
7720,770849,54,86,2741441
7721,770850,54,87,2741442
7722,770852,55,87,2741444
7723,770855,55,86,2741447
7724,770873,54,84,2741471
7725,770874,54,85,2741472
7726,770876,55,85,2741474
7727,770879,55,84,2741477
7728,771017,52,80,2741711
7729,771018,52,81,2741712
7730,771020,53,81,2741714
7731,771023,53,80,2741717
7732,771025,52,82,2741721
7733,771026,52,83,2741722
7734,771028,53,83,2741724
7735,771031,53,82,2741727
7736,771041,54,82,2741741
7737,771042,54,83,2741742
7738,771044,55,83,2741744
7739,771047,55,82,2741747
7740,771065,54,80,2741771
7741,771066,54,81,2741772
7742,771068,55,81,2741774
7743,771071,55,80,2741777
7744,771145,48,88,2742111
7745,771146,48,89,2742112
7746,771148,49,89,2742114
7747,771151,49,88,2742117
7748,771153,48,90,2742121
7749,771154,48,91,2742122
7750,771156,49,91,2742124
7751,771159,49,90,2742127
7752,771169,50,90,2742141
7753,771170,50,91,2742142
7754,771172,51,91,2742144
7755,771175,51,90,2742147
7756,771193,50,88,2742171
7757,771194,50,89,2742172
7758,771196,51,89,2742174
7759,771199,51,88,2742177
7760,771209,48,92,2742211
7761,771210,48,93,2742212
7762,771212,49,93,2742214
7763,771215,49,92,2742217
7764,771217,48,94,2742221
7765,771218,48,95,2742222
7766,771220,49,95,2742224
7767,771223,49,94,2742227
7768,771233,50,94,2742241
7769,771234,50,95,2742242
7770,771236,51,95,2742244
7771,771239,51,94,2742247
7772,771257,50,92,2742271
7773,771258,50,93,2742272
7774,771260,51,93,2742274
7775,771263,51,92,2742277
7776,771337,52,92,2742411
7777,771338,52,93,2742412
7778,771340,53,93,2742414
7779,771343,53,92,2742417
7780,771345,52,94,2742421
7781,771346,52,95,2742422
7782,771348,53,95,2742424
7783,771351,53,94,2742427
7784,771361,54,94,2742441
7785,771362,54,95,2742442
7786,771364,55,95,2742444
7787,771367,55,94,2742447
7788,771385,54,92,2742471
7789,771386,54,93,2742472
7790,771388,55,93,2742474
7791,771391,55,92,2742477
7792,771529,52,88,2742711
7793,771530,52,89,2742712
7794,771532,53,89,2742714
7795,771535,53,88,2742717
7796,771537,52,90,2742721
7797,771538,52,91,2742722
7798,771540,53,91,2742724
7799,771543,53,90,2742727
7800,771553,54,90,2742741
7801,771554,54,91,2742742
7802,771556,55,91,2742744
7803,771559,55,90,2742747
7804,771577,54,88,2742771
7805,771578,54,89,2742772
7806,771580,55,89,2742774
7807,771583,55,88,2742777
7808,772169,56,88,2744111
7809,772170,56,89,2744112
7810,772172,57,89,2744114
7811,772175,57,88,2744117
7812,772177,56,90,2744121
7813,772178,56,91,2744122
7814,772180,57,91,2744124
7815,772183,57,90,2744127
7816,772193,58,90,2744141
7817,772194,58,91,2744142
7818,772196,59,91,2744144
7819,772199,59,90,2744147
7820,772217,58,88,2744171
7821,772218,58,89,2744172
7822,772220,59,89,2744174
7823,772223,59,88,2744177
7824,772233,56,92,2744211
7825,772234,56,93,2744212
7826,772236,57,93,2744214
7827,772239,57,92,2744217
7828,772241,56,94,2744221
7829,772242,56,95,2744222
7830,772244,57,95,2744224
7831,772247,57,94,2744227
7832,772257,58,94,2744241
7833,772258,58,95,2744242
7834,772260,59,95,2744244
7835,772263,59,94,2744247
7836,772281,58,92,2744271
7837,772282,58,93,2744272
7838,772284,59,93,2744274
7839,772287,59,92,2744277
7840,772361,60,92,2744411
7841,772362,60,93,2744412
7842,772364,61,93,2744414
7843,772367,61,92,2744417
7844,772369,60,94,2744421
7845,772370,60,95,2744422
7846,772372,61,95,2744424
7847,772375,61,94,2744427
7848,772385,62,94,2744441
7849,772386,62,95,2744442
7850,772388,63,95,2744444
7851,772391,63,94,2744447
7852,772409,62,92,2744471
7853,772410,62,93,2744472
7854,772412,63,93,2744474
7855,772415,63,92,2744477
7856,772553,60,88,2744711
7857,772554,60,89,2744712
7858,772556,61,89,2744714
7859,772559,61,88,2744717
7860,772561,60,90,2744721
7861,772562,60,91,2744722
7862,772564,61,91,2744724
7863,772567,61,90,2744727
7864,772577,62,90,2744741
7865,772578,62,91,2744742
7866,772580,63,91,2744744
7867,772583,63,90,2744747
7868,772601,62,88,2744771
7869,772602,62,89,2744772
7870,772604,63,89,2744774
7871,772607,63,88,2744777
7872,773705,56,80,2747111
7873,773706,56,81,2747112
7874,773708,57,81,2747114
7875,773711,57,80,2747117
7876,773713,56,82,2747121
7877,773714,56,83,2747122
7878,773716,57,83,2747124
7879,773719,57,82,2747127
7880,773729,58,82,2747141
7881,773730,58,83,2747142
7882,773732,59,83,2747144
7883,773735,59,82,2747147
7884,773753,58,80,2747171
7885,773754,58,81,2747172
7886,773756,59,81,2747174
7887,773759,59,80,2747177
7888,773769,56,84,2747211
7889,773770,56,85,2747212
7890,773772,57,85,2747214
7891,773775,57,84,2747217
7892,773777,56,86,2747221
7893,773778,56,87,2747222
7894,773780,57,87,2747224
7895,773783,57,86,2747227
7896,773793,58,86,2747241
7897,773794,58,87,2747242
7898,773796,59,87,2747244
7899,773799,59,86,2747247
7900,773817,58,84,2747271
7901,773818,58,85,2747272
7902,773820,59,85,2747274
7903,773823,59,84,2747277
7904,773897,60,84,2747411
7905,773898,60,85,2747412
7906,773900,61,85,2747414
7907,773903,61,84,2747417
7908,773905,60,86,2747421
7909,773906,60,87,2747422
7910,773908,61,87,2747424
7911,773911,61,86,2747427
7912,773921,62,86,2747441
7913,773922,62,87,2747442
7914,773924,63,87,2747444
7915,773927,63,86,2747447
7916,773945,62,84,2747471
7917,773946,62,85,2747472
7918,773948,63,85,2747474
7919,773951,63,84,2747477
7920,774089,60,80,2747711
7921,774090,60,81,2747712
7922,774092,61,81,2747714
7923,774095,61,80,2747717
7924,774097,60,82,2747721
7925,774098,60,83,2747722
7926,774100,61,83,2747724
7927,774103,61,82,2747727
7928,774113,62,82,2747741
7929,774114,62,83,2747742
7930,774116,63,83,2747744
7931,774119,63,82,2747747
7932,774137,62,80,2747771
7933,774138,62,81,2747772
7934,774140,63,81,2747774
7935,774143,63,80,2747777
7936,782921,48,64,2771111
7937,782922,48,65,2771112
7938,782924,49,65,2771114
7939,782927,49,64,2771117
7940,782929,48,66,2771121
7941,782930,48,67,2771122
7942,782932,49,67,2771124
7943,782935,49,66,2771127
7944,782945,50,66,2771141
7945,782946,50,67,2771142
7946,782948,51,67,2771144
7947,782951,51,66,2771147
7948,782969,50,64,2771171
7949,782970,50,65,2771172
7950,782972,51,65,2771174
7951,782975,51,64,2771177
7952,782985,48,68,2771211
7953,782986,48,69,2771212
7954,782988,49,69,2771214
7955,782991,49,68,2771217
7956,782993,48,70,2771221
7957,782994,48,71,2771222
7958,782996,49,71,2771224
7959,782999,49,70,2771227
7960,783009,50,70,2771241
7961,783010,50,71,2771242
7962,783012,51,71,2771244
7963,783015,51,70,2771247
7964,783033,50,68,2771271
7965,783034,50,69,2771272
7966,783036,51,69,2771274
7967,783039,51,68,2771277
7968,783113,52,68,2771411
7969,783114,52,69,2771412
7970,783116,53,69,2771414
7971,783119,53,68,2771417
7972,783121,52,70,2771421
7973,783122,52,71,2771422
7974,783124,53,71,2771424
7975,783127,53,70,2771427
7976,783137,54,70,2771441
7977,783138,54,71,2771442
7978,783140,55,71,2771444
7979,783143,55,70,2771447
7980,783161,54,68,2771471
7981,783162,54,69,2771472
7982,783164,55,69,2771474
7983,783167,55,68,2771477
7984,783305,52,64,2771711
7985,783306,52,65,2771712
7986,783308,53,65,2771714
7987,783311,53,64,2771717
7988,783313,52,66,2771721
7989,783314,52,67,2771722
7990,783316,53,67,2771724
7991,783319,53,66,2771727
7992,783329,54,66,2771741
7993,783330,54,67,2771742
7994,783332,55,67,2771744
7995,783335,55,66,2771747
7996,783353,54,64,2771771
7997,783354,54,65,2771772
7998,783356,55,65,2771774
7999,783359,55,64,2771777
8000,783433,48,72,2772111
8001,783434,48,73,2772112
8002,783436,49,73,2772114
8003,783439,49,72,2772117
8004,783441,48,74,2772121
8005,783442,48,75,2772122
8006,783444,49,75,2772124
8007,783447,49,74,2772127
8008,783457,50,74,2772141
8009,783458,50,75,2772142
8010,783460,51,75,2772144
8011,783463,51,74,2772147
8012,783481,50,72,2772171
8013,783482,50,73,2772172
8014,783484,51,73,2772174
8015,783487,51,72,2772177
8016,783497,48,76,2772211
8017,783498,48,77,2772212
8018,783500,49,77,2772214
8019,783503,49,76,2772217
8020,783505,48,78,2772221
8021,783506,48,79,2772222
8022,783508,49,79,2772224
8023,783511,49,78,2772227
8024,783521,50,78,2772241
8025,783522,50,79,2772242
8026,783524,51,79,2772244
8027,783527,51,78,2772247
8028,783545,50,76,2772271
8029,783546,50,77,2772272
8030,783548,51,77,2772274
8031,783551,51,76,2772277
8032,783625,52,76,2772411
8033,783626,52,77,2772412
8034,783628,53,77,2772414
8035,783631,53,76,2772417
8036,783633,52,78,2772421
8037,783634,52,79,2772422
8038,783636,53,79,2772424
8039,783639,53,78,2772427
8040,783649,54,78,2772441
8041,783650,54,79,2772442
8042,783652,55,79,2772444
8043,783655,55,78,2772447
8044,783673,54,76,2772471
8045,783674,54,77,2772472
8046,783676,55,77,2772474
8047,783679,55,76,2772477
8048,783817,52,72,2772711
8049,783818,52,73,2772712
8050,783820,53,73,2772714
8051,783823,53,72,2772717
8052,783825,52,74,2772721
8053,783826,52,75,2772722
8054,783828,53,75,2772724
8055,783831,53,74,2772727
8056,783841,54,74,2772741
8057,783842,54,75,2772742
8058,783844,55,75,2772744
8059,783847,55,74,2772747
8060,783865,54,72,2772771
8061,783866,54,73,2772772
8062,783868,55,73,2772774
8063,783871,55,72,2772777
8064,784457,56,72,2774111
8065,784458,56,73,2774112
8066,784460,57,73,2774114
8067,784463,57,72,2774117
8068,784465,56,74,2774121
8069,784466,56,75,2774122
8070,784468,57,75,2774124
8071,784471,57,74,2774127
8072,784481,58,74,2774141
8073,784482,58,75,2774142
8074,784484,59,75,2774144
8075,784487,59,74,2774147
8076,784505,58,72,2774171
8077,784506,58,73,2774172
8078,784508,59,73,2774174
8079,784511,59,72,2774177
8080,784521,56,76,2774211
8081,784522,56,77,2774212
8082,784524,57,77,2774214
8083,784527,57,76,2774217
8084,784529,56,78,2774221
8085,784530,56,79,2774222
8086,784532,57,79,2774224
8087,784535,57,78,2774227
8088,784545,58,78,2774241
8089,784546,58,79,2774242
8090,784548,59,79,2774244
8091,784551,59,78,2774247
8092,784569,58,76,2774271
8093,784570,58,77,2774272
8094,784572,59,77,2774274
8095,784575,59,76,2774277
8096,784649,60,76,2774411
8097,784650,60,77,2774412
8098,784652,61,77,2774414
8099,784655,61,76,2774417
8100,784657,60,78,2774421
8101,784658,60,79,2774422
8102,784660,61,79,2774424
8103,784663,61,78,2774427
8104,784673,62,78,2774441
8105,784674,62,79,2774442
8106,784676,63,79,2774444
8107,784679,63,78,2774447
8108,784697,62,76,2774471
8109,784698,62,77,2774472
8110,784700,63,77,2774474
8111,784703,63,76,2774477
8112,784841,60,72,2774711
8113,784842,60,73,2774712
8114,784844,61,73,2774714
8115,784847,61,72,2774717
8116,784849,60,74,2774721
8117,784850,60,75,2774722
8118,784852,61,75,2774724
8119,784855,61,74,2774727
8120,784865,62,74,2774741
8121,784866,62,75,2774742
8122,784868,63,75,2774744
8123,784871,63,74,2774747
8124,784889,62,72,2774771
8125,784890,62,73,2774772
8126,784892,63,73,2774774
8127,784895,63,72,2774777
8128,785993,56,64,2777111
8129,785994,56,65,2777112
8130,785996,57,65,2777114
8131,785999,57,64,2777117
8132,786001,56,66,2777121
8133,786002,56,67,2777122
8134,786004,57,67,2777124
8135,786007,57,66,2777127
8136,786017,58,66,2777141
8137,786018,58,67,2777142
8138,786020,59,67,2777144
8139,786023,59,66,2777147
8140,786041,58,64,2777171
8141,786042,58,65,2777172
8142,786044,59,65,2777174
8143,786047,59,64,2777177
8144,786057,56,68,2777211
8145,786058,56,69,2777212
8146,786060,57,69,2777214
8147,786063,57,68,2777217
8148,786065,56,70,2777221
8149,786066,56,71,2777222
8150,786068,57,71,2777224
8151,786071,57,70,2777227
8152,786081,58,70,2777241
8153,786082,58,71,2777242
8154,786084,59,71,2777244
8155,786087,59,70,2777247
8156,786105,58,68,2777271
8157,786106,58,69,2777272
8158,786108,59,69,2777274
8159,786111,59,68,2777277
8160,786185,60,68,2777411
8161,786186,60,69,2777412
8162,786188,61,69,2777414
8163,786191,61,68,2777417
8164,786193,60,70,2777421
8165,786194,60,71,2777422
8166,786196,61,71,2777424
8167,786199,61,70,2777427
8168,786209,62,70,2777441
8169,786210,62,71,2777442
8170,786212,63,71,2777444
8171,786215,63,70,2777447
8172,786233,62,68,2777471
8173,786234,62,69,2777472
8174,786236,63,69,2777474
8175,786239,63,68,2777477
8176,786377,60,64,2777711
8177,786378,60,65,2777712
8178,786380,61,65,2777714
8179,786383,61,64,2777717
8180,786385,60,66,2777721
8181,786386,60,67,2777722
8182,786388,61,67,2777724
8183,786391,61,66,2777727
8184,786401,62,66,2777741
8185,786402,62,67,2777742
8186,786404,63,67,2777744
8187,786407,63,66,2777747
8188,786425,62,64,2777771
8189,786426,62,65,2777772
8190,786428,63,65,2777774
8191,786431,63,64,2777777
8192,1086025,64,64,4111111
8193,1086026,64,65,4111112
8194,1086028,65,65,4111114
8195,1086031,65,64,4111117
8196,1086033,64,66,4111121
8197,1086034,64,67,4111122
8198,1086036,65,67,4111124
8199,1086039,65,66,4111127
8200,1086049,66,66,4111141
8201,1086050,66,67,4111142
8202,1086052,67,67,4111144
8203,1086055,67,66,4111147
8204,1086073,66,64,4111171
8205,1086074,66,65,4111172
8206,1086076,67,65,4111174
8207,1086079,67,64,4111177
8208,1086089,64,68,4111211
8209,1086090,64,69,4111212
8210,1086092,65,69,4111214
8211,1086095,65,68,4111217
8212,1086097,64,70,4111221
8213,1086098,64,71,4111222
8214,1086100,65,71,4111224
8215,1086103,65,70,4111227
8216,1086113,66,70,4111241
8217,1086114,66,71,4111242
8218,1086116,67,71,4111244
8219,1086119,67,70,4111247
8220,1086137,66,68,4111271
8221,1086138,66,69,4111272
8222,1086140,67,69,4111274
8223,1086143,67,68,4111277
8224,1086217,68,68,4111411
8225,1086218,68,69,4111412
8226,1086220,69,69,4111414
8227,1086223,69,68,4111417
8228,1086225,68,70,4111421
8229,1086226,68,71,4111422
8230,1086228,69,71,4111424
8231,1086231,69,70,4111427
8232,1086241,70,70,4111441
8233,1086242,70,71,4111442
8234,1086244,71,71,4111444
8235,1086247,71,70,4111447
8236,1086265,70,68,4111471
8237,1086266,70,69,4111472
8238,1086268,71,69,4111474
8239,1086271,71,68,4111477
8240,1086409,68,64,4111711
8241,1086410,68,65,4111712
8242,1086412,69,65,4111714
8243,1086415,69,64,4111717
8244,1086417,68,66,4111721
8245,1086418,68,67,4111722
8246,1086420,69,67,4111724
8247,1086423,69,66,4111727
8248,1086433,70,66,4111741
8249,1086434,70,67,4111742
8250,1086436,71,67,4111744
8251,1086439,71,66,4111747
8252,1086457,70,64,4111771
8253,1086458,70,65,4111772
8254,1086460,71,65,4111774
8255,1086463,71,64,4111777
8256,1086537,64,72,4112111
8257,1086538,64,73,4112112
8258,1086540,65,73,4112114
8259,1086543,65,72,4112117
8260,1086545,64,74,4112121
8261,1086546,64,75,4112122
8262,1086548,65,75,4112124
8263,1086551,65,74,4112127
8264,1086561,66,74,4112141
8265,1086562,66,75,4112142
8266,1086564,67,75,4112144
8267,1086567,67,74,4112147
8268,1086585,66,72,4112171
8269,1086586,66,73,4112172
8270,1086588,67,73,4112174
8271,1086591,67,72,4112177
8272,1086601,64,76,4112211
8273,1086602,64,77,4112212
8274,1086604,65,77,4112214
8275,1086607,65,76,4112217
8276,1086609,64,78,4112221
8277,1086610,64,79,4112222
8278,1086612,65,79,4112224
8279,1086615,65,78,4112227
8280,1086625,66,78,4112241
8281,1086626,66,79,4112242
8282,1086628,67,79,4112244
8283,1086631,67,78,4112247
8284,1086649,66,76,4112271
8285,1086650,66,77,4112272
8286,1086652,67,77,4112274
8287,1086655,67,76,4112277
8288,1086729,68,76,4112411
8289,1086730,68,77,4112412
8290,1086732,69,77,4112414
8291,1086735,69,76,4112417
8292,1086737,68,78,4112421
8293,1086738,68,79,4112422
8294,1086740,69,79,4112424
8295,1086743,69,78,4112427
8296,1086753,70,78,4112441
8297,1086754,70,79,4112442
8298,1086756,71,79,4112444
8299,1086759,71,78,4112447
8300,1086777,70,76,4112471
8301,1086778,70,77,4112472
8302,1086780,71,77,4112474
8303,1086783,71,76,4112477
8304,1086921,68,72,4112711
8305,1086922,68,73,4112712
8306,1086924,69,73,4112714
8307,1086927,69,72,4112717
8308,1086929,68,74,4112721
8309,1086930,68,75,4112722
8310,1086932,69,75,4112724
8311,1086935,69,74,4112727
8312,1086945,70,74,4112741
8313,1086946,70,75,4112742
8314,1086948,71,75,4112744
8315,1086951,71,74,4112747
8316,1086969,70,72,4112771
8317,1086970,70,73,4112772
8318,1086972,71,73,4112774
8319,1086975,71,72,4112777
8320,1087561,72,72,4114111
8321,1087562,72,73,4114112
8322,1087564,73,73,4114114
8323,1087567,73,72,4114117
8324,1087569,72,74,4114121
8325,1087570,72,75,4114122
8326,1087572,73,75,4114124
8327,1087575,73,74,4114127
8328,1087585,74,74,4114141
8329,1087586,74,75,4114142
8330,1087588,75,75,4114144
8331,1087591,75,74,4114147
8332,1087609,74,72,4114171
8333,1087610,74,73,4114172
8334,1087612,75,73,4114174
8335,1087615,75,72,4114177
8336,1087625,72,76,4114211
8337,1087626,72,77,4114212
8338,1087628,73,77,4114214
8339,1087631,73,76,4114217
8340,1087633,72,78,4114221
8341,1087634,72,79,4114222
8342,1087636,73,79,4114224
8343,1087639,73,78,4114227
8344,1087649,74,78,4114241
8345,1087650,74,79,4114242
8346,1087652,75,79,4114244
8347,1087655,75,78,4114247
8348,1087673,74,76,4114271
8349,1087674,74,77,4114272
8350,1087676,75,77,4114274
8351,1087679,75,76,4114277
8352,1087753,76,76,4114411
8353,1087754,76,77,4114412
8354,1087756,77,77,4114414
8355,1087759,77,76,4114417
8356,1087761,76,78,4114421
8357,1087762,76,79,4114422
8358,1087764,77,79,4114424
8359,1087767,77,78,4114427
8360,1087777,78,78,4114441
8361,1087778,78,79,4114442
8362,1087780,79,79,4114444
8363,1087783,79,78,4114447
8364,1087801,78,76,4114471
8365,1087802,78,77,4114472
8366,1087804,79,77,4114474
8367,1087807,79,76,4114477
8368,1087945,76,72,4114711
8369,1087946,76,73,4114712
8370,1087948,77,73,4114714
8371,1087951,77,72,4114717
8372,1087953,76,74,4114721
8373,1087954,76,75,4114722
8374,1087956,77,75,4114724
8375,1087959,77,74,4114727
8376,1087969,78,74,4114741
8377,1087970,78,75,4114742
8378,1087972,79,75,4114744
8379,1087975,79,74,4114747
8380,1087993,78,72,4114771
8381,1087994,78,73,4114772
8382,1087996,79,73,4114774
8383,1087999,79,72,4114777
8384,1089097,72,64,4117111
8385,1089098,72,65,4117112
8386,1089100,73,65,4117114
8387,1089103,73,64,4117117
8388,1089105,72,66,4117121
8389,1089106,72,67,4117122
8390,1089108,73,67,4117124
8391,1089111,73,66,4117127
8392,1089121,74,66,4117141
8393,1089122,74,67,4117142
8394,1089124,75,67,4117144
8395,1089127,75,66,4117147
8396,1089145,74,64,4117171
8397,1089146,74,65,4117172
8398,1089148,75,65,4117174
8399,1089151,75,64,4117177
8400,1089161,72,68,4117211
8401,1089162,72,69,4117212
8402,1089164,73,69,4117214
8403,1089167,73,68,4117217
8404,1089169,72,70,4117221
8405,1089170,72,71,4117222
8406,1089172,73,71,4117224
8407,1089175,73,70,4117227
8408,1089185,74,70,4117241
8409,1089186,74,71,4117242
8410,1089188,75,71,4117244
8411,1089191,75,70,4117247
8412,1089209,74,68,4117271
8413,1089210,74,69,4117272
8414,1089212,75,69,4117274
8415,1089215,75,68,4117277
8416,1089289,76,68,4117411
8417,1089290,76,69,4117412
8418,1089292,77,69,4117414
8419,1089295,77,68,4117417
8420,1089297,76,70,4117421
8421,1089298,76,71,4117422
8422,1089300,77,71,4117424
8423,1089303,77,70,4117427
8424,1089313,78,70,4117441
8425,1089314,78,71,4117442
8426,1089316,79,71,4117444
8427,1089319,79,70,4117447
8428,1089337,78,68,4117471
8429,1089338,78,69,4117472
8430,1089340,79,69,4117474
8431,1089343,79,68,4117477
8432,1089481,76,64,4117711
8433,1089482,76,65,4117712
8434,1089484,77,65,4117714
8435,1089487,77,64,4117717
8436,1089489,76,66,4117721
8437,1089490,76,67,4117722
8438,1089492,77,67,4117724
8439,1089495,77,66,4117727
8440,1089505,78,66,4117741
8441,1089506,78,67,4117742
8442,1089508,79,67,4117744
8443,1089511,79,66,4117747
8444,1089529,78,64,4117771
8445,1089530,78,65,4117772
8446,1089532,79,65,4117774
8447,1089535,79,64,4117777
8448,1090121,64,80,4121111
8449,1090122,64,81,4121112
8450,1090124,65,81,4121114
8451,1090127,65,80,4121117
8452,1090129,64,82,4121121
8453,1090130,64,83,4121122
8454,1090132,65,83,4121124
8455,1090135,65,82,4121127
8456,1090145,66,82,4121141
8457,1090146,66,83,4121142
8458,1090148,67,83,4121144
8459,1090151,67,82,4121147
8460,1090169,66,80,4121171
8461,1090170,66,81,4121172
8462,1090172,67,81,4121174
8463,1090175,67,80,4121177
8464,1090185,64,84,4121211
8465,1090186,64,85,4121212
8466,1090188,65,85,4121214
8467,1090191,65,84,4121217
8468,1090193,64,86,4121221
8469,1090194,64,87,4121222
8470,1090196,65,87,4121224
8471,1090199,65,86,4121227
8472,1090209,66,86,4121241
8473,1090210,66,87,4121242
8474,1090212,67,87,4121244
8475,1090215,67,86,4121247
8476,1090233,66,84,4121271
8477,1090234,66,85,4121272
8478,1090236,67,85,4121274
8479,1090239,67,84,4121277
8480,1090313,68,84,4121411
8481,1090314,68,85,4121412
8482,1090316,69,85,4121414
8483,1090319,69,84,4121417
8484,1090321,68,86,4121421
8485,1090322,68,87,4121422
8486,1090324,69,87,4121424
8487,1090327,69,86,4121427
8488,1090337,70,86,4121441
8489,1090338,70,87,4121442
8490,1090340,71,87,4121444
8491,1090343,71,86,4121447
8492,1090361,70,84,4121471
8493,1090362,70,85,4121472
8494,1090364,71,85,4121474
8495,1090367,71,84,4121477
8496,1090505,68,80,4121711
8497,1090506,68,81,4121712
8498,1090508,69,81,4121714
8499,1090511,69,80,4121717
8500,1090513,68,82,4121721
8501,1090514,68,83,4121722
8502,1090516,69,83,4121724
8503,1090519,69,82,4121727
8504,1090529,70,82,4121741
8505,1090530,70,83,4121742
8506,1090532,71,83,4121744
8507,1090535,71,82,4121747
8508,1090553,70,80,4121771
8509,1090554,70,81,4121772
8510,1090556,71,81,4121774
8511,1090559,71,80,4121777
8512,1090633,64,88,4122111
8513,1090634,64,89,4122112
8514,1090636,65,89,4122114
8515,1090639,65,88,4122117
8516,1090641,64,90,4122121
8517,1090642,64,91,4122122
8518,1090644,65,91,4122124
8519,1090647,65,90,4122127
8520,1090657,66,90,4122141
8521,1090658,66,91,4122142
8522,1090660,67,91,4122144
8523,1090663,67,90,4122147
8524,1090681,66,88,4122171
8525,1090682,66,89,4122172
8526,1090684,67,89,4122174
8527,1090687,67,88,4122177
8528,1090697,64,92,4122211
8529,1090698,64,93,4122212
8530,1090700,65,93,4122214
8531,1090703,65,92,4122217
8532,1090705,64,94,4122221
8533,1090706,64,95,4122222
8534,1090708,65,95,4122224
8535,1090711,65,94,4122227
8536,1090721,66,94,4122241
8537,1090722,66,95,4122242
8538,1090724,67,95,4122244
8539,1090727,67,94,4122247
8540,1090745,66,92,4122271
8541,1090746,66,93,4122272
8542,1090748,67,93,4122274
8543,1090751,67,92,4122277
8544,1090825,68,92,4122411
8545,1090826,68,93,4122412
8546,1090828,69,93,4122414
8547,1090831,69,92,4122417
8548,1090833,68,94,4122421
8549,1090834,68,95,4122422
8550,1090836,69,95,4122424
8551,1090839,69,94,4122427
8552,1090849,70,94,4122441
8553,1090850,70,95,4122442
8554,1090852,71,95,4122444
8555,1090855,71,94,4122447
8556,1090873,70,92,4122471
8557,1090874,70,93,4122472
8558,1090876,71,93,4122474
8559,1090879,71,92,4122477
8560,1091017,68,88,4122711
8561,1091018,68,89,4122712
8562,1091020,69,89,4122714
8563,1091023,69,88,4122717
8564,1091025,68,90,4122721
8565,1091026,68,91,4122722
8566,1091028,69,91,4122724
8567,1091031,69,90,4122727
8568,1091041,70,90,4122741
8569,1091042,70,91,4122742
8570,1091044,71,91,4122744
8571,1091047,71,90,4122747
8572,1091065,70,88,4122771
8573,1091066,70,89,4122772
8574,1091068,71,89,4122774
8575,1091071,71,88,4122777
8576,1091657,72,88,4124111
8577,1091658,72,89,4124112
8578,1091660,73,89,4124114
8579,1091663,73,88,4124117
8580,1091665,72,90,4124121
8581,1091666,72,91,4124122
8582,1091668,73,91,4124124
8583,1091671,73,90,4124127
8584,1091681,74,90,4124141
8585,1091682,74,91,4124142
8586,1091684,75,91,4124144
8587,1091687,75,90,4124147
8588,1091705,74,88,4124171
8589,1091706,74,89,4124172
8590,1091708,75,89,4124174
8591,1091711,75,88,4124177
8592,1091721,72,92,4124211
8593,1091722,72,93,4124212
8594,1091724,73,93,4124214
8595,1091727,73,92,4124217
8596,1091729,72,94,4124221
8597,1091730,72,95,4124222
8598,1091732,73,95,4124224
8599,1091735,73,94,4124227
8600,1091745,74,94,4124241
8601,1091746,74,95,4124242
8602,1091748,75,95,4124244
8603,1091751,75,94,4124247
8604,1091769,74,92,4124271
8605,1091770,74,93,4124272
8606,1091772,75,93,4124274
8607,1091775,75,92,4124277
8608,1091849,76,92,4124411
8609,1091850,76,93,4124412
8610,1091852,77,93,4124414
8611,1091855,77,92,4124417
8612,1091857,76,94,4124421
8613,1091858,76,95,4124422
8614,1091860,77,95,4124424
8615,1091863,77,94,4124427
8616,1091873,78,94,4124441
8617,1091874,78,95,4124442
8618,1091876,79,95,4124444
8619,1091879,79,94,4124447
8620,1091897,78,92,4124471
8621,1091898,78,93,4124472
8622,1091900,79,93,4124474
8623,1091903,79,92,4124477
8624,1092041,76,88,4124711
8625,1092042,76,89,4124712
8626,1092044,77,89,4124714
8627,1092047,77,88,4124717
8628,1092049,76,90,4124721
8629,1092050,76,91,4124722
8630,1092052,77,91,4124724
8631,1092055,77,90,4124727
8632,1092065,78,90,4124741
8633,1092066,78,91,4124742
8634,1092068,79,91,4124744
8635,1092071,79,90,4124747
8636,1092089,78,88,4124771
8637,1092090,78,89,4124772
8638,1092092,79,89,4124774
8639,1092095,79,88,4124777
8640,1093193,72,80,4127111
8641,1093194,72,81,4127112
8642,1093196,73,81,4127114
8643,1093199,73,80,4127117
8644,1093201,72,82,4127121
8645,1093202,72,83,4127122
8646,1093204,73,83,4127124
8647,1093207,73,82,4127127
8648,1093217,74,82,4127141
8649,1093218,74,83,4127142
8650,1093220,75,83,4127144
8651,1093223,75,82,4127147
8652,1093241,74,80,4127171
8653,1093242,74,81,4127172
8654,1093244,75,81,4127174
8655,1093247,75,80,4127177
8656,1093257,72,84,4127211
8657,1093258,72,85,4127212
8658,1093260,73,85,4127214
8659,1093263,73,84,4127217
8660,1093265,72,86,4127221
8661,1093266,72,87,4127222
8662,1093268,73,87,4127224
8663,1093271,73,86,4127227
8664,1093281,74,86,4127241
8665,1093282,74,87,4127242
8666,1093284,75,87,4127244
8667,1093287,75,86,4127247
8668,1093305,74,84,4127271
8669,1093306,74,85,4127272
8670,1093308,75,85,4127274
8671,1093311,75,84,4127277
8672,1093385,76,84,4127411
8673,1093386,76,85,4127412
8674,1093388,77,85,4127414
8675,1093391,77,84,4127417
8676,1093393,76,86,4127421
8677,1093394,76,87,4127422
8678,1093396,77,87,4127424
8679,1093399,77,86,4127427
8680,1093409,78,86,4127441
8681,1093410,78,87,4127442
