index,floretion,x_coord,y_coord
9480,1122913,66,114
9481,1122914,66,115
9482,1122916,67,115
9483,1122919,67,114
9484,1122937,66,112
9485,1122938,66,113
9486,1122940,67,113
9487,1122943,67,112
9488,1122953,64,116
9489,1122954,64,117
9490,1122956,65,117
9491,1122959,65,116
9492,1122961,64,118
9493,1122962,64,119
9494,1122964,65,119
9495,1122967,65,118
9496,1122977,66,118
9497,1122978,66,119
9498,1122980,67,119
9499,1122983,67,118
9500,1123001,66,116
9501,1123002,66,117
9502,1123004,67,117
9503,1123007,67,116
9504,1123081,68,116
9505,1123082,68,117
9506,1123084,69,117
9507,1123087,69,116
9508,1123089,68,118
9509,1123090,68,119
9510,1123092,69,119
9511,1123095,69,118
9512,1123105,70,118
9513,1123106,70,119
9514,1123108,71,119
9515,1123111,71,118
9516,1123129,70,116
9517,1123130,70,117
9518,1123132,71,117
9519,1123135,71,116
9520,1123273,68,112
9521,1123274,68,113
9522,1123276,69,113
9523,1123279,69,112
9524,1123281,68,114
9525,1123282,68,115
9526,1123284,69,115
9527,1123287,69,114
9528,1123297,70,114
9529,1123298,70,115
9530,1123300,71,115
9531,1123303,71,114
9532,1123321,70,112
9533,1123322,70,113
9534,1123324,71,113
9535,1123327,71,112
9536,1123401,64,120
9537,1123402,64,121
9538,1123404,65,121
9539,1123407,65,120
9540,1123409,64,122
9541,1123410,64,123
9542,1123412,65,123
9543,1123415,65,122
9544,1123425,66,122
9545,1123426,66,123
9546,1123428,67,123
9547,1123431,67,122
9548,1123449,66,120
9549,1123450,66,121
9550,1123452,67,121
9551,1123455,67,120
9552,1123465,64,124
9553,1123466,64,125
9554,1123468,65,125
9555,1123471,65,124
9556,1123473,64,126
9557,1123474,64,127
9558,1123476,65,127
9559,1123479,65,126
9560,1123489,66,126
9561,1123490,66,127
9562,1123492,67,127
9563,1123495,67,126
9564,1123513,66,124
9565,1123514,66,125
9566,1123516,67,125
9567,1123519,67,124
9568,1123593,68,124
9569,1123594,68,125
9570,1123596,69,125
9571,1123599,69,124
9572,1123601,68,126
9573,1123602,68,127
9574,1123604,69,127
9575,1123607,69,126
9576,1123617,70,126
9577,1123618,70,127
9578,1123620,71,127
9579,1123623,71,126
9580,1123641,70,124
9581,1123642,70,125
9582,1123644,71,125
9583,1123647,71,124
9584,1123785,68,120
9585,1123786,68,121
9586,1123788,69,121
9587,1123791,69,120
9588,1123793,68,122
9589,1123794,68,123
9590,1123796,69,123
9591,1123799,69,122
9592,1123809,70,122
9593,1123810,70,123
9594,1123812,71,123
9595,1123815,71,122
9596,1123833,70,120
9597,1123834,70,121
9598,1123836,71,121
9599,1123839,71,120
9600,1124425,72,120
9601,1124426,72,121
9602,1124428,73,121
9603,1124431,73,120
9604,1124433,72,122
9605,1124434,72,123
9606,1124436,73,123
9607,1124439,73,122
9608,1124449,74,122
9609,1124450,74,123
9610,1124452,75,123
9611,1124455,75,122
9612,1124473,74,120
9613,1124474,74,121
9614,1124476,75,121
9615,1124479,75,120
9616,1124489,72,124
9617,1124490,72,125
9618,1124492,73,125
9619,1124495,73,124
9620,1124497,72,126
9621,1124498,72,127
9622,1124500,73,127
9623,1124503,73,126
9624,1124513,74,126
9625,1124514,74,127
9626,1124516,75,127
9627,1124519,75,126
9628,1124537,74,124
9629,1124538,74,125
9630,1124540,75,125
9631,1124543,75,124
9632,1124617,76,124
9633,1124618,76,125
9634,1124620,77,125
9635,1124623,77,124
9636,1124625,76,126
9637,1124626,76,127
9638,1124628,77,127
9639,1124631,77,126
9640,1124641,78,126
9641,1124642,78,127
9642,1124644,79,127
9643,1124647,79,126
9644,1124665,78,124
9645,1124666,78,125
9646,1124668,79,125
9647,1124671,79,124
9648,1124809,76,120
9649,1124810,76,121
9650,1124812,77,121
9651,1124815,77,120
9652,1124817,76,122
9653,1124818,76,123
9654,1124820,77,123
9655,1124823,77,122
9656,1124833,78,122
9657,1124834,78,123
9658,1124836,79,123
9659,1124839,79,122
9660,1124857,78,120
9661,1124858,78,121
9662,1124860,79,121
9663,1124863,79,120
9664,1125961,72,112
9665,1125962,72,113
9666,1125964,73,113
9667,1125967,73,112
9668,1125969,72,114
9669,1125970,72,115
9670,1125972,73,115
9671,1125975,73,114
9672,1125985,74,114
9673,1125986,74,115
9674,1125988,75,115
9675,1125991,75,114
9676,1126009,74,112
9677,1126010,74,113
9678,1126012,75,113
9679,1126015,75,112
9680,1126025,72,116
9681,1126026,72,117
9682,1126028,73,117
9683,1126031,73,116
9684,1126033,72,118
9685,1126034,72,119
9686,1126036,73,119
9687,1126039,73,118
9688,1126049,74,118
9689,1126050,74,119
9690,1126052,75,119
9691,1126055,75,118
9692,1126073,74,116
9693,1126074,74,117
9694,1126076,75,117
9695,1126079,75,116
9696,1126153,76,116
9697,1126154,76,117
9698,1126156,77,117
9699,1126159,77,116
9700,1126161,76,118
9701,1126162,76,119
9702,1126164,77,119
9703,1126167,77,118
9704,1126177,78,118
9705,1126178,78,119
9706,1126180,79,119
9707,1126183,79,118
9708,1126201,78,116
9709,1126202,78,117
9710,1126204,79,117
9711,1126207,79,116
9712,1126345,76,112
9713,1126346,76,113
9714,1126348,77,113
9715,1126351,77,112
9716,1126353,76,114
9717,1126354,76,115
9718,1126356,77,115
9719,1126359,77,114
9720,1126369,78,114
9721,1126370,78,115
9722,1126372,79,115
9723,1126375,79,114
9724,1126393,78,112
9725,1126394,78,113
9726,1126396,79,113
9727,1126399,79,112
9728,1131081,80,112
9729,1131082,80,113
9730,1131084,81,113
9731,1131087,81,112
9732,1131089,80,114
9733,1131090,80,115
9734,1131092,81,115
9735,1131095,81,114
9736,1131105,82,114
9737,1131106,82,115
9738,1131108,83,115
9739,1131111,83,114
9740,1131129,82,112
9741,1131130,82,113
9742,1131132,83,113
9743,1131135,83,112
9744,1131145,80,116
9745,1131146,80,117
9746,1131148,81,117
9747,1131151,81,116
9748,1131153,80,118
9749,1131154,80,119
9750,1131156,81,119
9751,1131159,81,118
9752,1131169,82,118
9753,1131170,82,119
9754,1131172,83,119
9755,1131175,83,118
9756,1131193,82,116
9757,1131194,82,117
9758,1131196,83,117
9759,1131199,83,116
9760,1131273,84,116
9761,1131274,84,117
9762,1131276,85,117
9763,1131279,85,116
9764,1131281,84,118
9765,1131282,84,119
9766,1131284,85,119
9767,1131287,85,118
9768,1131297,86,118
9769,1131298,86,119
9770,1131300,87,119
9771,1131303,87,118
9772,1131321,86,116
9773,1131322,86,117
9774,1131324,87,117
9775,1131327,87,116
9776,1131465,84,112
9777,1131466,84,113
9778,1131468,85,113
9779,1131471,85,112
9780,1131473,84,114
9781,1131474,84,115
9782,1131476,85,115
9783,1131479,85,114
9784,1131489,86,114
9785,1131490,86,115
9786,1131492,87,115
9787,1131495,87,114
9788,1131513,86,112
9789,1131514,86,113
9790,1131516,87,113
9791,1131519,87,112
9792,1131593,80,120
9793,1131594,80,121
9794,1131596,81,121
9795,1131599,81,120
9796,1131601,80,122
9797,1131602,80,123
9798,1131604,81,123
9799,1131607,81,122
9800,1131617,82,122
9801,1131618,82,123
9802,1131620,83,123
9803,1131623,83,122
9804,1131641,82,120
9805,1131642,82,121
9806,1131644,83,121
9807,1131647,83,120
9808,1131657,80,124
9809,1131658,80,125
9810,1131660,81,125
9811,1131663,81,124
9812,1131665,80,126
9813,1131666,80,127
9814,1131668,81,127
9815,1131671,81,126
9816,1131681,82,126
9817,1131682,82,127
9818,1131684,83,127
9819,1131687,83,126
9820,1131705,82,124
9821,1131706,82,125
9822,1131708,83,125
9823,1131711,83,124
9824,1131785,84,124
9825,1131786,84,125
9826,1131788,85,125
9827,1131791,85,124
9828,1131793,84,126
9829,1131794,84,127
9830,1131796,85,127
9831,1131799,85,126
9832,1131809,86,126
9833,1131810,86,127
9834,1131812,87,127
9835,1131815,87,126
9836,1131833,86,124
9837,1131834,86,125
9838,1131836,87,125
9839,1131839,87,124
9840,1131977,84,120
9841,1131978,84,121
9842,1131980,85,121
9843,1131983,85,120
9844,1131985,84,122
9845,1131986,84,123
9846,1131988,85,123
9847,1131991,85,122
9848,1132001,86,122
9849,1132002,86,123
9850,1132004,87,123
9851,1132007,87,122
9852,1132025,86,120
9853,1132026,86,121
9854,1132028,87,121
9855,1132031,87,120
9856,1132617,88,120
9857,1132618,88,121
9858,1132620,89,121
9859,1132623,89,120
9860,1132625,88,122
9861,1132626,88,123
9862,1132628,89,123
9863,1132631,89,122
9864,1132641,90,122
9865,1132642,90,123
9866,1132644,91,123
9867,1132647,91,122
9868,1132665,90,120
9869,1132666,90,121
9870,1132668,91,121
9871,1132671,91,120
9872,1132681,88,124
9873,1132682,88,125
9874,1132684,89,125
9875,1132687,89,124
9876,1132689,88,126
9877,1132690,88,127
9878,1132692,89,127
9879,1132695,89,126
9880,1132705,90,126
9881,1132706,90,127
9882,1132708,91,127
9883,1132711,91,126
9884,1132729,90,124
9885,1132730,90,125
9886,1132732,91,125
9887,1132735,91,124
9888,1132809,92,124
9889,1132810,92,125
9890,1132812,93,125
9891,1132815,93,124
9892,1132817,92,126
9893,1132818,92,127
9894,1132820,93,127
9895,1132823,93,126
9896,1132833,94,126
9897,1132834,94,127
9898,1132836,95,127
9899,1132839,95,126
9900,1132857,94,124
9901,1132858,94,125
9902,1132860,95,125
9903,1132863,95,124
9904,1133001,92,120
9905,1133002,92,121
9906,1133004,93,121
9907,1133007,93,120
9908,1133009,92,122
9909,1133010,92,123
9910,1133012,93,123
9911,1133015,93,122
9912,1133025,94,122
9913,1133026,94,123
9914,1133028,95,123
9915,1133031,95,122
9916,1133049,94,120
9917,1133050,94,121
9918,1133052,95,121
9919,1133055,95,120
9920,1134153,88,112
9921,1134154,88,113
9922,1134156,89,113
9923,1134159,89,112
9924,1134161,88,114
9925,1134162,88,115
9926,1134164,89,115
9927,1134167,89,114
9928,1134177,90,114
9929,1134178,90,115
9930,1134180,91,115
9931,1134183,91,114
9932,1134201,90,112
9933,1134202,90,113
9934,1134204,91,113
9935,1134207,91,112
9936,1134217,88,116
9937,1134218,88,117
9938,1134220,89,117
9939,1134223,89,116
9940,1134225,88,118
9941,1134226,88,119
9942,1134228,89,119
9943,1134231,89,118
9944,1134241,90,118
9945,1134242,90,119
9946,1134244,91,119
9947,1134247,91,118
9948,1134265,90,116
9949,1134266,90,117
9950,1134268,91,117
9951,1134271,91,116
9952,1134345,92,116
9953,1134346,92,117
9954,1134348,93,117
9955,1134351,93,116
9956,1134353,92,118
9957,1134354,92,119
9958,1134356,93,119
9959,1134359,93,118
9960,1134369,94,118
9961,1134370,94,119
9962,1134372,95,119
9963,1134375,95,118
9964,1134393,94,116
9965,1134394,94,117
9966,1134396,95,117
9967,1134399,95,116
9968,1134537,92,112
9969,1134538,92,113
9970,1134540,93,113
9971,1134543,93,112
9972,1134545,92,114
9973,1134546,92,115
9974,1134548,93,115
9975,1134551,93,114
9976,1134561,94,114
9977,1134562,94,115
9978,1134564,95,115
9979,1134567,95,114
9980,1134585,94,112
9981,1134586,94,113
9982,1134588,95,113
9983,1134591,95,112
9984,1143369,80,96
9985,1143370,80,97
9986,1143372,81,97
9987,1143375,81,96
9988,1143377,80,98
9989,1143378,80,99
9990,1143380,81,99
9991,1143383,81,98
9992,1143393,82,98
9993,1143394,82,99
9994,1143396,83,99
9995,1143399,83,98
9996,1143417,82,96
9997,1143418,82,97
9998,1143420,83,97
9999,1143423,83,96
10000,1143433,80,100
10001,1143434,80,101
10002,1143436,81,101
10003,1143439,81,100
10004,1143441,80,102
10005,1143442,80,103
10006,1143444,81,103
10007,1143447,81,102
10008,1143457,82,102
10009,1143458,82,103
10010,1143460,83,103
10011,1143463,83,102
10012,1143481,82,100
10013,1143482,82,101
10014,1143484,83,101
10015,1143487,83,100
10016,1143561,84,100
10017,1143562,84,101
10018,1143564,85,101
10019,1143567,85,100
10020,1143569,84,102
10021,1143570,84,103
10022,1143572,85,103
10023,1143575,85,102
10024,1143585,86,102
10025,1143586,86,103
10026,1143588,87,103
10027,1143591,87,102
10028,1143609,86,100
10029,1143610,86,101
10030,1143612,87,101
10031,1143615,87,100
10032,1143753,84,96
10033,1143754,84,97
10034,1143756,85,97
10035,1143759,85,96
10036,1143761,84,98
10037,1143762,84,99
10038,1143764,85,99
10039,1143767,85,98
10040,1143777,86,98
10041,1143778,86,99
10042,1143780,87,99
10043,1143783,87,98
10044,1143801,86,96
10045,1143802,86,97
10046,1143804,87,97
10047,1143807,87,96
10048,1143881,80,104
10049,1143882,80,105
10050,1143884,81,105
10051,1143887,81,104
10052,1143889,80,106
10053,1143890,80,107
10054,1143892,81,107
10055,1143895,81,106
10056,1143905,82,106
10057,1143906,82,107
10058,1143908,83,107
10059,1143911,83,106
10060,1143929,82,104
10061,1143930,82,105
10062,1143932,83,105
10063,1143935,83,104
10064,1143945,80,108
10065,1143946,80,109
10066,1143948,81,109
10067,1143951,81,108
10068,1143953,80,110
10069,1143954,80,111
10070,1143956,81,111
10071,1143959,81,110
10072,1143969,82,110
10073,1143970,82,111
10074,1143972,83,111
10075,1143975,83,110
10076,1143993,82,108
10077,1143994,82,109
10078,1143996,83,109
10079,1143999,83,108
10080,1144073,84,108
10081,1144074,84,109
10082,1144076,85,109
10083,1144079,85,108
10084,1144081,84,110
10085,1144082,84,111
10086,1144084,85,111
10087,1144087,85,110
10088,1144097,86,110
10089,1144098,86,111
10090,1144100,87,111
10091,1144103,87,110
10092,1144121,86,108
10093,1144122,86,109
10094,1144124,87,109
10095,1144127,87,108
10096,1144265,84,104
10097,1144266,84,105
10098,1144268,85,105
10099,1144271,85,104
10100,1144273,84,106
10101,1144274,84,107
10102,1144276,85,107
10103,1144279,85,106
10104,1144289,86,106
10105,1144290,86,107
10106,1144292,87,107
10107,1144295,87,106
10108,1144313,86,104
10109,1144314,86,105
10110,1144316,87,105
10111,1144319,87,104
10112,1144905,88,104
10113,1144906,88,105
10114,1144908,89,105
10115,1144911,89,104
10116,1144913,88,106
10117,1144914,88,107
10118,1144916,89,107
10119,1144919,89,106
10120,1144929,90,106
10121,1144930,90,107
10122,1144932,91,107
10123,1144935,91,106
10124,1144953,90,104
10125,1144954,90,105
10126,1144956,91,105
10127,1144959,91,104
10128,1144969,88,108
10129,1144970,88,109
10130,1144972,89,109
10131,1144975,89,108
10132,1144977,88,110
10133,1144978,88,111
10134,1144980,89,111
10135,1144983,89,110
10136,1144993,90,110
10137,1144994,90,111
10138,1144996,91,111
10139,1144999,91,110
10140,1145017,90,108
10141,1145018,90,109
10142,1145020,91,109
10143,1145023,91,108
10144,1145097,92,108
10145,1145098,92,109
10146,1145100,93,109
10147,1145103,93,108
10148,1145105,92,110
10149,1145106,92,111
10150,1145108,93,111
10151,1145111,93,110
10152,1145121,94,110
10153,1145122,94,111
10154,1145124,95,111
10155,1145127,95,110
10156,1145145,94,108
10157,1145146,94,109
10158,1145148,95,109
10159,1145151,95,108
10160,1145289,92,104
10161,1145290,92,105
10162,1145292,93,105
10163,1145295,93,104
10164,1145297,92,106
10165,1145298,92,107
10166,1145300,93,107
10167,1145303,93,106
10168,1145313,94,106
10169,1145314,94,107
10170,1145316,95,107
10171,1145319,95,106
10172,1145337,94,104
10173,1145338,94,105
10174,1145340,95,105
10175,1145343,95,104
10176,1146441,88,96
10177,1146442,88,97
10178,1146444,89,97
10179,1146447,89,96
10180,1146449,88,98
10181,1146450,88,99
10182,1146452,89,99
10183,1146455,89,98
10184,1146465,90,98
10185,1146466,90,99
10186,1146468,91,99
10187,1146471,91,98
10188,1146489,90,96
10189,1146490,90,97
10190,1146492,91,97
10191,1146495,91,96
10192,1146505,88,100
10193,1146506,88,101
10194,1146508,89,101
10195,1146511,89,100
10196,1146513,88,102
10197,1146514,88,103
10198,1146516,89,103
10199,1146519,89,102
10200,1146529,90,102
10201,1146530,90,103
10202,1146532,91,103
10203,1146535,91,102
10204,1146553,90,100
10205,1146554,90,101
10206,1146556,91,101
10207,1146559,91,100
10208,1146633,92,100
10209,1146634,92,101
10210,1146636,93,101
10211,1146639,93,100
10212,1146641,92,102
10213,1146642,92,103
10214,1146644,93,103
10215,1146647,93,102
10216,1146657,94,102
10217,1146658,94,103
10218,1146660,95,103
10219,1146663,95,102
10220,1146681,94,100
10221,1146682,94,101
10222,1146684,95,101
10223,1146687,95,100
10224,1146825,92,96
10225,1146826,92,97
10226,1146828,93,97
10227,1146831,93,96
10228,1146833,92,98
10229,1146834,92,99
10230,1146836,93,99
10231,1146839,93,98
10232,1146849,94,98
10233,1146850,94,99
10234,1146852,95,99
10235,1146855,95,98
10236,1146873,94,96
10237,1146874,94,97
10238,1146876,95,97
10239,1146879,95,96
10240,1184329,96,96
10241,1184330,96,97
10242,1184332,97,97
10243,1184335,97,96
10244,1184337,96,98
10245,1184338,96,99
10246,1184340,97,99
10247,1184343,97,98
10248,1184353,98,98
10249,1184354,98,99
10250,1184356,99,99
10251,1184359,99,98
10252,1184377,98,96
10253,1184378,98,97
10254,1184380,99,97
10255,1184383,99,96
10256,1184393,96,100
10257,1184394,96,101
10258,1184396,97,101
10259,1184399,97,100
10260,1184401,96,102
10261,1184402,96,103
10262,1184404,97,103
10263,1184407,97,102
10264,1184417,98,102
10265,1184418,98,103
10266,1184420,99,103
10267,1184423,99,102
10268,1184441,98,100
10269,1184442,98,101
10270,1184444,99,101
10271,1184447,99,100
10272,1184521,100,100
10273,1184522,100,101
10274,1184524,101,101
10275,1184527,101,100
10276,1184529,100,102
10277,1184530,100,103
10278,1184532,101,103
10279,1184535,101,102
10280,1184545,102,102
10281,1184546,102,103
10282,1184548,103,103
10283,1184551,103,102
10284,1184569,102,100
10285,1184570,102,101
10286,1184572,103,101
10287,1184575,103,100
10288,1184713,100,96
10289,1184714,100,97
10290,1184716,101,97
10291,1184719,101,96
10292,1184721,100,98
10293,1184722,100,99
10294,1184724,101,99
10295,1184727,101,98
10296,1184737,102,98
10297,1184738,102,99
10298,1184740,103,99
10299,1184743,103,98
10300,1184761,102,96
10301,1184762,102,97
10302,1184764,103,97
10303,1184767,103,96
10304,1184841,96,104
10305,1184842,96,105
10306,1184844,97,105
10307,1184847,97,104
10308,1184849,96,106
10309,1184850,96,107
10310,1184852,97,107
10311,1184855,97,106
10312,1184865,98,106
10313,1184866,98,107
10314,1184868,99,107
10315,1184871,99,106
10316,1184889,98,104
10317,1184890,98,105
10318,1184892,99,105
10319,1184895,99,104
10320,1184905,96,108
10321,1184906,96,109
10322,1184908,97,109
10323,1184911,97,108
10324,1184913,96,110
10325,1184914,96,111
10326,1184916,97,111
10327,1184919,97,110
10328,1184929,98,110
10329,1184930,98,111
10330,1184932,99,111
10331,1184935,99,110
10332,1184953,98,108
10333,1184954,98,109
10334,1184956,99,109
10335,1184959,99,108
10336,1185033,100,108
10337,1185034,100,109
10338,1185036,101,109
10339,1185039,101,108
10340,1185041,100,110
10341,1185042,100,111
10342,1185044,101,111
10343,1185047,101,110
10344,1185057,102,110
10345,1185058,102,111
10346,1185060,103,111
10347,1185063,103,110
10348,1185081,102,108
10349,1185082,102,109
10350,1185084,103,109
10351,1185087,103,108
10352,1185225,100,104
10353,1185226,100,105
10354,1185228,101,105
10355,1185231,101,104
10356,1185233,100,106
10357,1185234,100,107
10358,1185236,101,107
10359,1185239,101,106
10360,1185249,102,106
10361,1185250,102,107
10362,1185252,103,107
10363,1185255,103,106
10364,1185273,102,104
10365,1185274,102,105
10366,1185276,103,105
10367,1185279,103,104
10368,1185865,104,104
10369,1185866,104,105
10370,1185868,105,105
10371,1185871,105,104
10372,1185873,104,106
10373,1185874,104,107
10374,1185876,105,107
10375,1185879,105,106
10376,1185889,106,106
10377,1185890,106,107
10378,1185892,107,107
10379,1185895,107,106
10380,1185913,106,104
10381,1185914,106,105
10382,1185916,107,105
10383,1185919,107,104
10384,1185929,104,108
10385,1185930,104,109
10386,1185932,105,109
10387,1185935,105,108
10388,1185937,104,110
10389,1185938,104,111
10390,1185940,105,111
10391,1185943,105,110
10392,1185953,106,110
10393,1185954,106,111
10394,1185956,107,111
10395,1185959,107,110
10396,1185977,106,108
10397,1185978,106,109
10398,1185980,107,109
10399,1185983,107,108
10400,1186057,108,108
10401,1186058,108,109
10402,1186060,109,109
10403,1186063,109,108
10404,1186065,108,110
10405,1186066,108,111
10406,1186068,109,111
10407,1186071,109,110
10408,1186081,110,110
10409,1186082,110,111
10410,1186084,111,111
10411,1186087,111,110
10412,1186105,110,108
10413,1186106,110,109
10414,1186108,111,109
10415,1186111,111,108
10416,1186249,108,104
10417,1186250,108,105
10418,1186252,109,105
10419,1186255,109,104
10420,1186257,108,106
10421,1186258,108,107
10422,1186260,109,107
10423,1186263,109,106
10424,1186273,110,106
10425,1186274,110,107
10426,1186276,111,107
10427,1186279,111,106
10428,1186297,110,104
10429,1186298,110,105
10430,1186300,111,105
10431,1186303,111,104
10432,1187401,104,96
10433,1187402,104,97
10434,1187404,105,97
10435,1187407,105,96
10436,1187409,104,98
10437,1187410,104,99
10438,1187412,105,99
10439,1187415,105,98
10440,1187425,106,98
10441,1187426,106,99
10442,1187428,107,99
10443,1187431,107,98
10444,1187449,106,96
10445,1187450,106,97
10446,1187452,107,97
10447,1187455,107,96
10448,1187465,104,100
10449,1187466,104,101
10450,1187468,105,101
10451,1187471,105,100
10452,1187473,104,102
10453,1187474,104,103
10454,1187476,105,103
10455,1187479,105,102
10456,1187489,106,102
10457,1187490,106,103
10458,1187492,107,103
10459,1187495,107,102
10460,1187513,106,100
10461,1187514,106,101
10462,1187516,107,101
10463,1187519,107,100
10464,1187593,108,100
10465,1187594,108,101
10466,1187596,109,101
10467,1187599,109,100
10468,1187601,108,102
10469,1187602,108,103
10470,1187604,109,103
10471,1187607,109,102
10472,1187617,110,102
10473,1187618,110,103
10474,1187620,111,103
10475,1187623,111,102
10476,1187641,110,100
10477,1187642,110,101
10478,1187644,111,101
10479,1187647,111,100
10480,1187785,108,96
10481,1187786,108,97
10482,1187788,109,97
10483,1187791,109,96
10484,1187793,108,98
10485,1187794,108,99
10486,1187796,109,99
10487,1187799,109,98
10488,1187809,110,98
10489,1187810,110,99
10490,1187812,111,99
10491,1187815,111,98
10492,1187833,110,96
10493,1187834,110,97
10494,1187836,111,97
10495,1187839,111,96
10496,1188425,96,112
10497,1188426,96,113
10498,1188428,97,113
10499,1188431,97,112
10500,1188433,96,114
10501,1188434,96,115
10502,1188436,97,115
10503,1188439,97,114
10504,1188449,98,114
10505,1188450,98,115
10506,1188452,99,115
10507,1188455,99,114
10508,1188473,98,112
10509,1188474,98,113
10510,1188476,99,113
10511,1188479,99,112
10512,1188489,96,116
10513,1188490,96,117
10514,1188492,97,117
10515,1188495,97,116
10516,1188497,96,118
10517,1188498,96,119
10518,1188500,97,119
10519,1188503,97,118
10520,1188513,98,118
10521,1188514,98,119
10522,1188516,99,119
10523,1188519,99,118
10524,1188537,98,116
10525,1188538,98,117
10526,1188540,99,117
10527,1188543,99,116
10528,1188617,100,116
10529,1188618,100,117
10530,1188620,101,117
10531,1188623,101,116
10532,1188625,100,118
10533,1188626,100,119
10534,1188628,101,119
10535,1188631,101,118
10536,1188641,102,118
10537,1188642,102,119
10538,1188644,103,119
10539,1188647,103,118
10540,1188665,102,116
10541,1188666,102,117
10542,1188668,103,117
10543,1188671,103,116
10544,1188809,100,112
10545,1188810,100,113
10546,1188812,101,113
10547,1188815,101,112
10548,1188817,100,114
10549,1188818,100,115
10550,1188820,101,115
10551,1188823,101,114
10552,1188833,102,114
10553,1188834,102,115
10554,1188836,103,115
10555,1188839,103,114
10556,1188857,102,112
10557,1188858,102,113
10558,1188860,103,113
10559,1188863,103,112
10560,1188937,96,120
10561,1188938,96,121
10562,1188940,97,121
10563,1188943,97,120
10564,1188945,96,122
10565,1188946,96,123
10566,1188948,97,123
10567,1188951,97,122
10568,1188961,98,122
10569,1188962,98,123
10570,1188964,99,123
10571,1188967,99,122
10572,1188985,98,120
10573,1188986,98,121
10574,1188988,99,121
10575,1188991,99,120
10576,1189001,96,124
10577,1189002,96,125
10578,1189004,97,125
10579,1189007,97,124
10580,1189009,96,126
10581,1189010,96,127
10582,1189012,97,127
10583,1189015,97,126
10584,1189025,98,126
10585,1189026,98,127
10586,1189028,99,127
10587,1189031,99,126
10588,1189049,98,124
10589,1189050,98,125
10590,1189052,99,125
10591,1189055,99,124
10592,1189129,100,124
10593,1189130,100,125
10594,1189132,101,125
10595,1189135,101,124
10596,1189137,100,126
10597,1189138,100,127
10598,1189140,101,127
10599,1189143,101,126
10600,1189153,102,126
10601,1189154,102,127
10602,1189156,103,127
10603,1189159,103,126
10604,1189177,102,124
10605,1189178,102,125
10606,1189180,103,125
10607,1189183,103,124
10608,1189321,100,120
10609,1189322,100,121
10610,1189324,101,121
10611,1189327,101,120
10612,1189329,100,122
10613,1189330,100,123
10614,1189332,101,123
10615,1189335,101,122
10616,1189345,102,122
10617,1189346,102,123
10618,1189348,103,123
10619,1189351,103,122
10620,1189369,102,120
10621,1189370,102,121
10622,1189372,103,121
10623,1189375,103,120
10624,1189961,104,120
10625,1189962,104,121
10626,1189964,105,121
10627,1189967,105,120
10628,1189969,104,122
10629,1189970,104,123
10630,1189972,105,123
10631,1189975,105,122
10632,1189985,106,122
10633,1189986,106,123
10634,1189988,107,123
10635,1189991,107,122
10636,1190009,106,120
10637,1190010,106,121
10638,1190012,107,121
10639,1190015,107,120
10640,1190025,104,124
10641,1190026,104,125
10642,1190028,105,125
10643,1190031,105,124
10644,1190033,104,126
10645,1190034,104,127
10646,1190036,105,127
10647,1190039,105,126
10648,1190049,106,126
10649,1190050,106,127
10650,1190052,107,127
10651,1190055,107,126
10652,1190073,106,124
10653,1190074,106,125
10654,1190076,107,125
10655,1190079,107,124
10656,1190153,108,124
10657,1190154,108,125
10658,1190156,109,125
10659,1190159,109,124
10660,1190161,108,126
10661,1190162,108,127
10662,1190164,109,127
10663,1190167,109,126
10664,1190177,110,126
10665,1190178,110,127
10666,1190180,111,127
10667,1190183,111,126
10668,1190201,110,124
10669,1190202,110,125
10670,1190204,111,125
10671,1190207,111,124
10672,1190345,108,120
10673,1190346,108,121
10674,1190348,109,121
10675,1190351,109,120
10676,1190353,108,122
10677,1190354,108,123
10678,1190356,109,123
10679,1190359,109,122
10680,1190369,110,122
10681,1190370,110,123
10682,1190372,111,123
10683,1190375,111,122
10684,1190393,110,120
10685,1190394,110,121
10686,1190396,111,121
10687,1190399,111,120
10688,1191497,104,112
10689,1191498,104,113
10690,1191500,105,113
10691,1191503,105,112
10692,1191505,104,114
10693,1191506,104,115
10694,1191508,105,115
10695,1191511,105,114
10696,1191521,106,114
10697,1191522,106,115
10698,1191524,107,115
10699,1191527,107,114
10700,1191545,106,112
10701,1191546,106,113
10702,1191548,107,113
10703,1191551,107,112
10704,1191561,104,116
10705,1191562,104,117
10706,1191564,105,117
10707,1191567,105,116
10708,1191569,104,118
10709,1191570,104,119
10710,1191572,105,119
10711,1191575,105,118
10712,1191585,106,118
10713,1191586,106,119
10714,1191588,107,119
10715,1191591,107,118
10716,1191609,106,116
10717,1191610,106,117
10718,1191612,107,117
10719,1191615,107,116
10720,1191689,108,116
10721,1191690,108,117
10722,1191692,109,117
10723,1191695,109,116
10724,1191697,108,118
10725,1191698,108,119
10726,1191700,109,119
10727,1191703,109,118
10728,1191713,110,118
10729,1191714,110,119
10730,1191716,111,119
10731,1191719,111,118
10732,1191737,110,116
10733,1191738,110,117
10734,1191740,111,117
10735,1191743,111,116
10736,1191881,108,112
10737,1191882,108,113
10738,1191884,109,113
10739,1191887,109,112
10740,1191889,108,114
10741,1191890,108,115
10742,1191892,109,115
10743,1191895,109,114
10744,1191905,110,114
10745,1191906,110,115
10746,1191908,111,115
10747,1191911,111,114
10748,1191929,110,112
10749,1191930,110,113
10750,1191932,111,113
