index,floretion,x_coord,y_coord,oct
32926,8689852,139,141,41114274
32927,8689855,139,140,41114277
32928,8689929,140,140,41114411
32929,8689930,140,141,41114412
32930,8689932,141,141,41114414
32931,8689935,141,140,41114417
32932,8689937,140,142,41114421
32933,8689938,140,143,41114422
32934,8689940,141,143,41114424
32935,8689943,141,142,41114427
32936,8689953,142,142,41114441
32937,8689954,142,143,41114442
32938,8689956,143,143,41114444
32939,8689959,143,142,41114447
32940,8689977,142,140,41114471
32941,8689978,142,141,41114472
32942,8689980,143,141,41114474
32943,8689983,143,140,41114477
32944,8690121,140,136,41114711
32945,8690122,140,137,41114712
32946,8690124,141,137,41114714
32947,8690127,141,136,41114717
32948,8690129,140,138,41114721
32949,8690130,140,139,41114722
32950,8690132,141,139,41114724
32951,8690135,141,138,41114727
32952,8690145,142,138,41114741
32953,8690146,142,139,41114742
32954,8690148,143,139,41114744
32955,8690151,143,138,41114747
32956,8690169,142,136,41114771
32957,8690170,142,137,41114772
32958,8690172,143,137,41114774
32959,8690175,143,136,41114777
32960,8691273,136,128,41117111
32961,8691274,136,129,41117112
32962,8691276,137,129,41117114
32963,8691279,137,128,41117117
32964,8691281,136,130,41117121
32965,8691282,136,131,41117122
32966,8691284,137,131,41117124
32967,8691287,137,130,41117127
32968,8691297,138,130,41117141
32969,8691298,138,131,41117142
32970,8691300,139,131,41117144
32971,8691303,139,130,41117147
32972,8691321,138,128,41117171
32973,8691322,138,129,41117172
32974,8691324,139,129,41117174
32975,8691327,139,128,41117177
32976,8691337,136,132,41117211
32977,8691338,136,133,41117212
32978,8691340,137,133,41117214
32979,8691343,137,132,41117217
32980,8691345,136,134,41117221
32981,8691346,136,135,41117222
32982,8691348,137,135,41117224
32983,8691351,137,134,41117227
32984,8691361,138,134,41117241
32985,8691362,138,135,41117242
32986,8691364,139,135,41117244
32987,8691367,139,134,41117247
32988,8691385,138,132,41117271
32989,8691386,138,133,41117272
32990,8691388,139,133,41117274
32991,8691391,139,132,41117277
32992,8691465,140,132,41117411
32993,8691466,140,133,41117412
32994,8691468,141,133,41117414
32995,8691471,141,132,41117417
32996,8691473,140,134,41117421
32997,8691474,140,135,41117422
32998,8691476,141,135,41117424
32999,8691479,141,134,41117427
33000,8691489,142,134,41117441
33001,8691490,142,135,41117442
33002,8691492,143,135,41117444
33003,8691495,143,134,41117447
33004,8691513,142,132,41117471
33005,8691514,142,133,41117472
33006,8691516,143,133,41117474
33007,8691519,143,132,41117477
33008,8691657,140,128,41117711
33009,8691658,140,129,41117712
33010,8691660,141,129,41117714
33011,8691663,141,128,41117717
33012,8691665,140,130,41117721
33013,8691666,140,131,41117722
33014,8691668,141,131,41117724
33015,8691671,141,130,41117727
33016,8691681,142,130,41117741
33017,8691682,142,131,41117742
33018,8691684,143,131,41117744
33019,8691687,143,130,41117747
33020,8691705,142,128,41117771
33021,8691706,142,129,41117772
33022,8691708,143,129,41117774
33023,8691711,143,128,41117777
33024,8692297,128,144,41121111
33025,8692298,128,145,41121112
33026,8692300,129,145,41121114
33027,8692303,129,144,41121117
33028,8692305,128,146,41121121
33029,8692306,128,147,41121122
33030,8692308,129,147,41121124
33031,8692311,129,146,41121127
33032,8692321,130,146,41121141
33033,8692322,130,147,41121142
33034,8692324,131,147,41121144
33035,8692327,131,146,41121147
33036,8692345,130,144,41121171
33037,8692346,130,145,41121172
33038,8692348,131,145,41121174
33039,8692351,131,144,41121177
33040,8692361,128,148,41121211
33041,8692362,128,149,41121212
33042,8692364,129,149,41121214
33043,8692367,129,148,41121217
33044,8692369,128,150,41121221
33045,8692370,128,151,41121222
33046,8692372,129,151,41121224
33047,8692375,129,150,41121227
33048,8692385,130,150,41121241
33049,8692386,130,151,41121242
33050,8692388,131,151,41121244
33051,8692391,131,150,41121247
33052,8692409,130,148,41121271
33053,8692410,130,149,41121272
33054,8692412,131,149,41121274
33055,8692415,131,148,41121277
33056,8692489,132,148,41121411
33057,8692490,132,149,41121412
33058,8692492,133,149,41121414
33059,8692495,133,148,41121417
33060,8692497,132,150,41121421
33061,8692498,132,151,41121422
33062,8692500,133,151,41121424
33063,8692503,133,150,41121427
33064,8692513,134,150,41121441
33065,8692514,134,151,41121442
33066,8692516,135,151,41121444
33067,8692519,135,150,41121447
33068,8692537,134,148,41121471
33069,8692538,134,149,41121472
33070,8692540,135,149,41121474
33071,8692543,135,148,41121477
33072,8692681,132,144,41121711
33073,8692682,132,145,41121712
33074,8692684,133,145,41121714
33075,8692687,133,144,41121717
33076,8692689,132,146,41121721
33077,8692690,132,147,41121722
33078,8692692,133,147,41121724
33079,8692695,133,146,41121727
33080,8692705,134,146,41121741
33081,8692706,134,147,41121742
33082,8692708,135,147,41121744
33083,8692711,135,146,41121747
33084,8692729,134,144,41121771
33085,8692730,134,145,41121772
33086,8692732,135,145,41121774
33087,8692735,135,144,41121777
33088,8692809,128,152,41122111
33089,8692810,128,153,41122112
33090,8692812,129,153,41122114
33091,8692815,129,152,41122117
33092,8692817,128,154,41122121
33093,8692818,128,155,41122122
33094,8692820,129,155,41122124
33095,8692823,129,154,41122127
33096,8692833,130,154,41122141
33097,8692834,130,155,41122142
33098,8692836,131,155,41122144
33099,8692839,131,154,41122147
33100,8692857,130,152,41122171
33101,8692858,130,153,41122172
33102,8692860,131,153,41122174
33103,8692863,131,152,41122177
33104,8692873,128,156,41122211
33105,8692874,128,157,41122212
33106,8692876,129,157,41122214
33107,8692879,129,156,41122217
33108,8692881,128,158,41122221
33109,8692882,128,159,41122222
33110,8692884,129,159,41122224
33111,8692887,129,158,41122227
33112,8692897,130,158,41122241
33113,8692898,130,159,41122242
33114,8692900,131,159,41122244
33115,8692903,131,158,41122247
33116,8692921,130,156,41122271
33117,8692922,130,157,41122272
33118,8692924,131,157,41122274
33119,8692927,131,156,41122277
33120,8693001,132,156,41122411
33121,8693002,132,157,41122412
33122,8693004,133,157,41122414
33123,8693007,133,156,41122417
33124,8693009,132,158,41122421
33125,8693010,132,159,41122422
33126,8693012,133,159,41122424
33127,8693015,133,158,41122427
33128,8693025,134,158,41122441
33129,8693026,134,159,41122442
33130,8693028,135,159,41122444
33131,8693031,135,158,41122447
33132,8693049,134,156,41122471
33133,8693050,134,157,41122472
33134,8693052,135,157,41122474
33135,8693055,135,156,41122477
33136,8693193,132,152,41122711
33137,8693194,132,153,41122712
33138,8693196,133,153,41122714
33139,8693199,133,152,41122717
33140,8693201,132,154,41122721
33141,8693202,132,155,41122722
33142,8693204,133,155,41122724
33143,8693207,133,154,41122727
33144,8693217,134,154,41122741
33145,8693218,134,155,41122742
33146,8693220,135,155,41122744
33147,8693223,135,154,41122747
33148,8693241,134,152,41122771
33149,8693242,134,153,41122772
33150,8693244,135,153,41122774
33151,8693247,135,152,41122777
33152,8693833,136,152,41124111
33153,8693834,136,153,41124112
33154,8693836,137,153,41124114
33155,8693839,137,152,41124117
33156,8693841,136,154,41124121
33157,8693842,136,155,41124122
33158,8693844,137,155,41124124
33159,8693847,137,154,41124127
33160,8693857,138,154,41124141
33161,8693858,138,155,41124142
33162,8693860,139,155,41124144
33163,8693863,139,154,41124147
33164,8693881,138,152,41124171
33165,8693882,138,153,41124172
33166,8693884,139,153,41124174
33167,8693887,139,152,41124177
33168,8693897,136,156,41124211
33169,8693898,136,157,41124212
33170,8693900,137,157,41124214
33171,8693903,137,156,41124217
33172,8693905,136,158,41124221
33173,8693906,136,159,41124222
33174,8693908,137,159,41124224
33175,8693911,137,158,41124227
33176,8693921,138,158,41124241
33177,8693922,138,159,41124242
33178,8693924,139,159,41124244
33179,8693927,139,158,41124247
33180,8693945,138,156,41124271
33181,8693946,138,157,41124272
33182,8693948,139,157,41124274
33183,8693951,139,156,41124277
33184,8694025,140,156,41124411
33185,8694026,140,157,41124412
33186,8694028,141,157,41124414
33187,8694031,141,156,41124417
33188,8694033,140,158,41124421
33189,8694034,140,159,41124422
33190,8694036,141,159,41124424
33191,8694039,141,158,41124427
33192,8694049,142,158,41124441
33193,8694050,142,159,41124442
33194,8694052,143,159,41124444
33195,8694055,143,158,41124447
33196,8694073,142,156,41124471
33197,8694074,142,157,41124472
33198,8694076,143,157,41124474
33199,8694079,143,156,41124477
33200,8694217,140,152,41124711
33201,8694218,140,153,41124712
33202,8694220,141,153,41124714
33203,8694223,141,152,41124717
33204,8694225,140,154,41124721
33205,8694226,140,155,41124722
33206,8694228,141,155,41124724
33207,8694231,141,154,41124727
33208,8694241,142,154,41124741
33209,8694242,142,155,41124742
33210,8694244,143,155,41124744
33211,8694247,143,154,41124747
33212,8694265,142,152,41124771
33213,8694266,142,153,41124772
33214,8694268,143,153,41124774
33215,8694271,143,152,41124777
33216,8695369,136,144,41127111
33217,8695370,136,145,41127112
33218,8695372,137,145,41127114
33219,8695375,137,144,41127117
33220,8695377,136,146,41127121
33221,8695378,136,147,41127122
33222,8695380,137,147,41127124
33223,8695383,137,146,41127127
33224,8695393,138,146,41127141
33225,8695394,138,147,41127142
33226,8695396,139,147,41127144
33227,8695399,139,146,41127147
33228,8695417,138,144,41127171
33229,8695418,138,145,41127172
33230,8695420,139,145,41127174
33231,8695423,139,144,41127177
33232,8695433,136,148,41127211
33233,8695434,136,149,41127212
33234,8695436,137,149,41127214
33235,8695439,137,148,41127217
33236,8695441,136,150,41127221
33237,8695442,136,151,41127222
33238,8695444,137,151,41127224
33239,8695447,137,150,41127227
33240,8695457,138,150,41127241
33241,8695458,138,151,41127242
33242,8695460,139,151,41127244
33243,8695463,139,150,41127247
33244,8695481,138,148,41127271
33245,8695482,138,149,41127272
33246,8695484,139,149,41127274
33247,8695487,139,148,41127277
33248,8695561,140,148,41127411
33249,8695562,140,149,41127412
33250,8695564,141,149,41127414
33251,8695567,141,148,41127417
33252,8695569,140,150,41127421
33253,8695570,140,151,41127422
33254,8695572,141,151,41127424
33255,8695575,141,150,41127427
33256,8695585,142,150,41127441
33257,8695586,142,151,41127442
33258,8695588,143,151,41127444
33259,8695591,143,150,41127447
33260,8695609,142,148,41127471
33261,8695610,142,149,41127472
33262,8695612,143,149,41127474
33263,8695615,143,148,41127477
33264,8695753,140,144,41127711
33265,8695754,140,145,41127712
33266,8695756,141,145,41127714
33267,8695759,141,144,41127717
33268,8695761,140,146,41127721
33269,8695762,140,147,41127722
33270,8695764,141,147,41127724
33271,8695767,141,146,41127727
33272,8695777,142,146,41127741
33273,8695778,142,147,41127742
33274,8695780,143,147,41127744
33275,8695783,143,146,41127747
33276,8695801,142,144,41127771
33277,8695802,142,145,41127772
33278,8695804,143,145,41127774
33279,8695807,143,144,41127777
33280,8700489,144,144,41141111
33281,8700490,144,145,41141112
33282,8700492,145,145,41141114
33283,8700495,145,144,41141117
33284,8700497,144,146,41141121
33285,8700498,144,147,41141122
33286,8700500,145,147,41141124
33287,8700503,145,146,41141127
33288,8700513,146,146,41141141
33289,8700514,146,147,41141142
33290,8700516,147,147,41141144
33291,8700519,147,146,41141147
33292,8700537,146,144,41141171
33293,8700538,146,145,41141172
33294,8700540,147,145,41141174
33295,8700543,147,144,41141177
33296,8700553,144,148,41141211
33297,8700554,144,149,41141212
33298,8700556,145,149,41141214
33299,8700559,145,148,41141217
33300,8700561,144,150,41141221
33301,8700562,144,151,41141222
33302,8700564,145,151,41141224
33303,8700567,145,150,41141227
33304,8700577,146,150,41141241
33305,8700578,146,151,41141242
33306,8700580,147,151,41141244
33307,8700583,147,150,41141247
33308,8700601,146,148,41141271
33309,8700602,146,149,41141272
33310,8700604,147,149,41141274
33311,8700607,147,148,41141277
33312,8700681,148,148,41141411
33313,8700682,148,149,41141412
33314,8700684,149,149,41141414
33315,8700687,149,148,41141417
33316,8700689,148,150,41141421
33317,8700690,148,151,41141422
33318,8700692,149,151,41141424
33319,8700695,149,150,41141427
33320,8700705,150,150,41141441
33321,8700706,150,151,41141442
33322,8700708,151,151,41141444
33323,8700711,151,150,41141447
33324,8700729,150,148,41141471
33325,8700730,150,149,41141472
33326,8700732,151,149,41141474
33327,8700735,151,148,41141477
33328,8700873,148,144,41141711
33329,8700874,148,145,41141712
33330,8700876,149,145,41141714
33331,8700879,149,144,41141717
33332,8700881,148,146,41141721
33333,8700882,148,147,41141722
33334,8700884,149,147,41141724
33335,8700887,149,146,41141727
33336,8700897,150,146,41141741
33337,8700898,150,147,41141742
33338,8700900,151,147,41141744
33339,8700903,151,146,41141747
33340,8700921,150,144,41141771
33341,8700922,150,145,41141772
33342,8700924,151,145,41141774
33343,8700927,151,144,41141777
33344,8701001,144,152,41142111
33345,8701002,144,153,41142112
33346,8701004,145,153,41142114
33347,8701007,145,152,41142117
33348,8701009,144,154,41142121
33349,8701010,144,155,41142122
33350,8701012,145,155,41142124
33351,8701015,145,154,41142127
33352,8701025,146,154,41142141
33353,8701026,146,155,41142142
33354,8701028,147,155,41142144
33355,8701031,147,154,41142147
33356,8701049,146,152,41142171
33357,8701050,146,153,41142172
33358,8701052,147,153,41142174
33359,8701055,147,152,41142177
33360,8701065,144,156,41142211
33361,8701066,144,157,41142212
33362,8701068,145,157,41142214
33363,8701071,145,156,41142217
33364,8701073,144,158,41142221
33365,8701074,144,159,41142222
33366,8701076,145,159,41142224
33367,8701079,145,158,41142227
33368,8701089,146,158,41142241
33369,8701090,146,159,41142242
33370,8701092,147,159,41142244
33371,8701095,147,158,41142247
33372,8701113,146,156,41142271
33373,8701114,146,157,41142272
33374,8701116,147,157,41142274
33375,8701119,147,156,41142277
33376,8701193,148,156,41142411
33377,8701194,148,157,41142412
33378,8701196,149,157,41142414
33379,8701199,149,156,41142417
33380,8701201,148,158,41142421
33381,8701202,148,159,41142422
33382,8701204,149,159,41142424
33383,8701207,149,158,41142427
33384,8701217,150,158,41142441
33385,8701218,150,159,41142442
33386,8701220,151,159,41142444
33387,8701223,151,158,41142447
33388,8701241,150,156,41142471
33389,8701242,150,157,41142472
33390,8701244,151,157,41142474
33391,8701247,151,156,41142477
33392,8701385,148,152,41142711
33393,8701386,148,153,41142712
33394,8701388,149,153,41142714
33395,8701391,149,152,41142717
33396,8701393,148,154,41142721
33397,8701394,148,155,41142722
33398,8701396,149,155,41142724
33399,8701399,149,154,41142727
33400,8701409,150,154,41142741
33401,8701410,150,155,41142742
33402,8701412,151,155,41142744
33403,8701415,151,154,41142747
33404,8701433,150,152,41142771
33405,8701434,150,153,41142772
33406,8701436,151,153,41142774
33407,8701439,151,152,41142777
33408,8702025,152,152,41144111
33409,8702026,152,153,41144112
33410,8702028,153,153,41144114
33411,8702031,153,152,41144117
33412,8702033,152,154,41144121
33413,8702034,152,155,41144122
33414,8702036,153,155,41144124
33415,8702039,153,154,41144127
33416,8702049,154,154,41144141
33417,8702050,154,155,41144142
33418,8702052,155,155,41144144
33419,8702055,155,154,41144147
33420,8702073,154,152,41144171
33421,8702074,154,153,41144172
33422,8702076,155,153,41144174
33423,8702079,155,152,41144177
33424,8702089,152,156,41144211
33425,8702090,152,157,41144212
33426,8702092,153,157,41144214
33427,8702095,153,156,41144217
33428,8702097,152,158,41144221
33429,8702098,152,159,41144222
33430,8702100,153,159,41144224
33431,8702103,153,158,41144227
33432,8702113,154,158,41144241
33433,8702114,154,159,41144242
33434,8702116,155,159,41144244
33435,8702119,155,158,41144247
33436,8702137,154,156,41144271
33437,8702138,154,157,41144272
33438,8702140,155,157,41144274
33439,8702143,155,156,41144277
33440,8702217,156,156,41144411
33441,8702218,156,157,41144412
33442,8702220,157,157,41144414
33443,8702223,157,156,41144417
33444,8702225,156,158,41144421
33445,8702226,156,159,41144422
33446,8702228,157,159,41144424
33447,8702231,157,158,41144427
33448,8702241,158,158,41144441
33449,8702242,158,159,41144442
33450,8702244,159,159,41144444
33451,8702247,159,158,41144447
33452,8702265,158,156,41144471
33453,8702266,158,157,41144472
33454,8702268,159,157,41144474
33455,8702271,159,156,41144477
33456,8702409,156,152,41144711
33457,8702410,156,153,41144712
33458,8702412,157,153,41144714
33459,8702415,157,152,41144717
33460,8702417,156,154,41144721
33461,8702418,156,155,41144722
33462,8702420,157,155,41144724
33463,8702423,157,154,41144727
33464,8702433,158,154,41144741
33465,8702434,158,155,41144742
33466,8702436,159,155,41144744
33467,8702439,159,154,41144747
33468,8702457,158,152,41144771
33469,8702458,158,153,41144772
33470,8702460,159,153,41144774
33471,8702463,159,152,41144777
33472,8703561,152,144,41147111
33473,8703562,152,145,41147112
33474,8703564,153,145,41147114
33475,8703567,153,144,41147117
33476,8703569,152,146,41147121
33477,8703570,152,147,41147122
33478,8703572,153,147,41147124
33479,8703575,153,146,41147127
33480,8703585,154,146,41147141
33481,8703586,154,147,41147142
33482,8703588,155,147,41147144
33483,8703591,155,146,41147147
33484,8703609,154,144,41147171
33485,8703610,154,145,41147172
33486,8703612,155,145,41147174
33487,8703615,155,144,41147177
33488,8703625,152,148,41147211
33489,8703626,152,149,41147212
33490,8703628,153,149,41147214
33491,8703631,153,148,41147217
33492,8703633,152,150,41147221
33493,8703634,152,151,41147222
33494,8703636,153,151,41147224
33495,8703639,153,150,41147227
33496,8703649,154,150,41147241
33497,8703650,154,151,41147242
33498,8703652,155,151,41147244
33499,8703655,155,150,41147247
33500,8703673,154,148,41147271
33501,8703674,154,149,41147272
33502,8703676,155,149,41147274
33503,8703679,155,148,41147277
33504,8703753,156,148,41147411
33505,8703754,156,149,41147412
33506,8703756,157,149,41147414
33507,8703759,157,148,41147417
33508,8703761,156,150,41147421
33509,8703762,156,151,41147422
33510,8703764,157,151,41147424
33511,8703767,157,150,41147427
33512,8703777,158,150,41147441
33513,8703778,158,151,41147442
33514,8703780,159,151,41147444
33515,8703783,159,150,41147447
33516,8703801,158,148,41147471
33517,8703802,158,149,41147472
33518,8703804,159,149,41147474
33519,8703807,159,148,41147477
33520,8703945,156,144,41147711
33521,8703946,156,145,41147712
33522,8703948,157,145,41147714
33523,8703951,157,144,41147717
33524,8703953,156,146,41147721
33525,8703954,156,147,41147722
33526,8703956,157,147,41147724
33527,8703959,157,146,41147727
33528,8703969,158,146,41147741
33529,8703970,158,147,41147742
33530,8703972,159,147,41147744
33531,8703975,159,146,41147747
33532,8703993,158,144,41147771
33533,8703994,158,145,41147772
33534,8703996,159,145,41147774
33535,8703999,159,144,41147777
33536,8712777,144,128,41171111
33537,8712778,144,129,41171112
33538,8712780,145,129,41171114
33539,8712783,145,128,41171117
33540,8712785,144,130,41171121
33541,8712786,144,131,41171122
33542,8712788,145,131,41171124
33543,8712791,145,130,41171127
33544,8712801,146,130,41171141
33545,8712802,146,131,41171142
33546,8712804,147,131,41171144
33547,8712807,147,130,41171147
33548,8712825,146,128,41171171
33549,8712826,146,129,41171172
33550,8712828,147,129,41171174
33551,8712831,147,128,41171177
33552,8712841,144,132,41171211
33553,8712842,144,133,41171212
33554,8712844,145,133,41171214
33555,8712847,145,132,41171217
33556,8712849,144,134,41171221
33557,8712850,144,135,41171222
33558,8712852,145,135,41171224
33559,8712855,145,134,41171227
33560,8712865,146,134,41171241
33561,8712866,146,135,41171242
33562,8712868,147,135,41171244
33563,8712871,147,134,41171247
33564,8712889,146,132,41171271
33565,8712890,146,133,41171272
33566,8712892,147,133,41171274
33567,8712895,147,132,41171277
33568,8712969,148,132,41171411
33569,8712970,148,133,41171412
33570,8712972,149,133,41171414
33571,8712975,149,132,41171417
33572,8712977,148,134,41171421
33573,8712978,148,135,41171422
33574,8712980,149,135,41171424
33575,8712983,149,134,41171427
33576,8712993,150,134,41171441
33577,8712994,150,135,41171442
33578,8712996,151,135,41171444
33579,8712999,151,134,41171447
33580,8713017,150,132,41171471
33581,8713018,150,133,41171472
33582,8713020,151,133,41171474
33583,8713023,151,132,41171477
33584,8713161,148,128,41171711
33585,8713162,148,129,41171712
33586,8713164,149,129,41171714
33587,8713167,149,128,41171717
33588,8713169,148,130,41171721
33589,8713170,148,131,41171722
33590,8713172,149,131,41171724
33591,8713175,149,130,41171727
33592,8713185,150,130,41171741
33593,8713186,150,131,41171742
33594,8713188,151,131,41171744
33595,8713191,151,130,41171747
33596,8713209,150,128,41171771
33597,8713210,150,129,41171772
33598,8713212,151,129,41171774
33599,8713215,151,128,41171777
33600,8713289,144,136,41172111
33601,8713290,144,137,41172112
33602,8713292,145,137,41172114
33603,8713295,145,136,41172117
33604,8713297,144,138,41172121
33605,8713298,144,139,41172122
33606,8713300,145,139,41172124
33607,8713303,145,138,41172127
33608,8713313,146,138,41172141
33609,8713314,146,139,41172142
33610,8713316,147,139,41172144
33611,8713319,147,138,41172147
33612,8713337,146,136,41172171
33613,8713338,146,137,41172172
33614,8713340,147,137,41172174
33615,8713343,147,136,41172177
33616,8713353,144,140,41172211
33617,8713354,144,141,41172212
33618,8713356,145,141,41172214
33619,8713359,145,140,41172217
33620,8713361,144,142,41172221
33621,8713362,144,143,41172222
33622,8713364,145,143,41172224
33623,8713367,145,142,41172227
33624,8713377,146,142,41172241
33625,8713378,146,143,41172242
33626,8713380,147,143,41172244
33627,8713383,147,142,41172247
33628,8713401,146,140,41172271
33629,8713402,146,141,41172272
33630,8713404,147,141,41172274
33631,8713407,147,140,41172277
33632,8713481,148,140,41172411
33633,8713482,148,141,41172412
33634,8713484,149,141,41172414
33635,8713487,149,140,41172417
33636,8713489,148,142,41172421
33637,8713490,148,143,41172422
33638,8713492,149,143,41172424
33639,8713495,149,142,41172427
33640,8713505,150,142,41172441
33641,8713506,150,143,41172442
33642,8713508,151,143,41172444
33643,8713511,151,142,41172447
33644,8713529,150,140,41172471
33645,8713530,150,141,41172472
33646,8713532,151,141,41172474
33647,8713535,151,140,41172477
33648,8713673,148,136,41172711
33649,8713674,148,137,41172712
33650,8713676,149,137,41172714
33651,8713679,149,136,41172717
33652,8713681,148,138,41172721
33653,8713682,148,139,41172722
33654,8713684,149,139,41172724
33655,8713687,149,138,41172727
33656,8713697,150,138,41172741
33657,8713698,150,139,41172742
33658,8713700,151,139,41172744
33659,8713703,151,138,41172747
33660,8713721,150,136,41172771
33661,8713722,150,137,41172772
33662,8713724,151,137,41172774
33663,8713727,151,136,41172777
33664,8714313,152,136,41174111
33665,8714314,152,137,41174112
33666,8714316,153,137,41174114
33667,8714319,153,136,41174117
33668,8714321,152,138,41174121
33669,8714322,152,139,41174122
33670,8714324,153,139,41174124
33671,8714327,153,138,41174127
33672,8714337,154,138,41174141
33673,8714338,154,139,41174142
33674,8714340,155,139,41174144
33675,8714343,155,138,41174147
33676,8714361,154,136,41174171
33677,8714362,154,137,41174172
33678,8714364,155,137,41174174
33679,8714367,155,136,41174177
33680,8714377,152,140,41174211
33681,8714378,152,141,41174212
33682,8714380,153,141,41174214
33683,8714383,153,140,41174217
33684,8714385,152,142,41174221
33685,8714386,152,143,41174222
33686,8714388,153,143,41174224
33687,8714391,153,142,41174227
33688,8714401,154,142,41174241
33689,8714402,154,143,41174242
33690,8714404,155,143,41174244
33691,8714407,155,142,41174247
33692,8714425,154,140,41174271
33693,8714426,154,141,41174272
33694,8714428,155,141,41174274
33695,8714431,155,140,41174277
33696,8714505,156,140,41174411
33697,8714506,156,141,41174412
33698,8714508,157,141,41174414
33699,8714511,157,140,41174417
33700,8714513,156,142,41174421
33701,8714514,156,143,41174422
33702,8714516,157,143,41174424
33703,8714519,157,142,41174427
33704,8714529,158,142,41174441
33705,8714530,158,143,41174442
33706,8714532,159,143,41174444
33707,8714535,159,142,41174447
33708,8714553,158,140,41174471
33709,8714554,158,141,41174472
33710,8714556,159,141,41174474
33711,8714559,159,140,41174477
33712,8714697,156,136,41174711
33713,8714698,156,137,41174712
33714,8714700,157,137,41174714
33715,8714703,157,136,41174717
33716,8714705,156,138,41174721
33717,8714706,156,139,41174722
33718,8714708,157,139,41174724
33719,8714711,157,138,41174727
33720,8714721,158,138,41174741
33721,8714722,158,139,41174742
33722,8714724,159,139,41174744
33723,8714727,159,138,41174747
33724,8714745,158,136,41174771
33725,8714746,158,137,41174772
33726,8714748,159,137,41174774
33727,8714751,159,136,41174777
33728,8715849,152,128,41177111
33729,8715850,152,129,41177112
33730,8715852,153,129,41177114
33731,8715855,153,128,41177117
33732,8715857,152,130,41177121
33733,8715858,152,131,41177122
33734,8715860,153,131,41177124
33735,8715863,153,130,41177127
33736,8715873,154,130,41177141
33737,8715874,154,131,41177142
33738,8715876,155,131,41177144
33739,8715879,155,130,41177147
33740,8715897,154,128,41177171
33741,8715898,154,129,41177172
33742,8715900,155,129,41177174
33743,8715903,155,128,41177177
33744,8715913,152,132,41177211
33745,8715914,152,133,41177212
33746,8715916,153,133,41177214
33747,8715919,153,132,41177217
33748,8715921,152,134,41177221
33749,8715922,152,135,41177222
33750,8715924,153,135,41177224
33751,8715927,153,134,41177227
33752,8715937,154,134,41177241
33753,8715938,154,135,41177242
33754,8715940,155,135,41177244
33755,8715943,155,134,41177247
33756,8715961,154,132,41177271
33757,8715962,154,133,41177272
33758,8715964,155,133,41177274
33759,8715967,155,132,41177277
33760,8716041,156,132,41177411
33761,8716042,156,133,41177412
33762,8716044,157,133,41177414
33763,8716047,157,132,41177417
33764,8716049,156,134,41177421
33765,8716050,156,135,41177422
33766,8716052,157,135,41177424
33767,8716055,157,134,41177427
33768,8716065,158,134,41177441
33769,8716066,158,135,41177442
33770,8716068,159,135,41177444
33771,8716071,159,134,41177447
33772,8716089,158,132,41177471
33773,8716090,158,133,41177472
33774,8716092,159,133,41177474
33775,8716095,159,132,41177477
33776,8716233,156,128,41177711
33777,8716234,156,129,41177712
33778,8716236,157,129,41177714
33779,8716239,157,128,41177717
33780,8716241,156,130,41177721
33781,8716242,156,131,41177722
33782,8716244,157,131,41177724
33783,8716247,157,130,41177727
33784,8716257,158,130,41177741
33785,8716258,158,131,41177742
33786,8716260,159,131,41177744
33787,8716263,159,130,41177747
33788,8716281,158,128,41177771
33789,8716282,158,129,41177772
33790,8716284,159,129,41177774
33791,8716287,159,128,41177777
33792,8720969,128,160,41211111
33793,8720970,128,161,41211112
33794,8720972,129,161,41211114
33795,8720975,129,160,41211117
33796,8720977,128,162,41211121
33797,8720978,128,163,41211122
33798,8720980,129,163,41211124
33799,8720983,129,162,41211127
33800,8720993,130,162,41211141
33801,8720994,130,163,41211142
33802,8720996,131,163,41211144
33803,8720999,131,162,41211147
33804,8721017,130,160,41211171
33805,8721018,130,161,41211172
33806,8721020,131,161,41211174
33807,8721023,131,160,41211177
33808,8721033,128,164,41211211
33809,8721034,128,165,41211212
33810,8721036,129,165,41211214
33811,8721039,129,164,41211217
33812,8721041,128,166,41211221
33813,8721042,128,167,41211222
33814,8721044,129,167,41211224
33815,8721047,129,166,41211227
33816,8721057,130,166,41211241
33817,8721058,130,167,41211242
33818,8721060,131,167,41211244
33819,8721063,131,166,41211247
33820,8721081,130,164,41211271
33821,8721082,130,165,41211272
33822,8721084,131,165,41211274
33823,8721087,131,164,41211277
33824,8721161,132,164,41211411
33825,8721162,132,165,41211412
33826,8721164,133,165,41211414
33827,8721167,133,164,41211417
33828,8721169,132,166,41211421
33829,8721170,132,167,41211422
33830,8721172,133,167,41211424
33831,8721175,133,166,41211427
33832,8721185,134,166,41211441
33833,8721186,134,167,41211442
33834,8721188,135,167,41211444
33835,8721191,135,166,41211447
33836,8721209,134,164,41211471
33837,8721210,134,165,41211472
33838,8721212,135,165,41211474
33839,8721215,135,164,41211477
33840,8721353,132,160,41211711
33841,8721354,132,161,41211712
33842,8721356,133,161,41211714
33843,8721359,133,160,41211717
33844,8721361,132,162,41211721
33845,8721362,132,163,41211722
33846,8721364,133,163,41211724
33847,8721367,133,162,41211727
33848,8721377,134,162,41211741
33849,8721378,134,163,41211742
33850,8721380,135,163,41211744
33851,8721383,135,162,41211747
33852,8721401,134,160,41211771
33853,8721402,134,161,41211772
33854,8721404,135,161,41211774
33855,8721407,135,160,41211777
33856,8721481,128,168,41212111
33857,8721482,128,169,41212112
