index,floretion,x_coord,y_coord,oct
2225,137674,44,41,414712
2226,137676,45,41,414714
2227,137679,45,40,414717
2228,137681,44,42,414721
2229,137682,44,43,414722
2230,137684,45,43,414724
2231,137687,45,42,414727
2232,137697,46,42,414741
2233,137698,46,43,414742
2234,137700,47,43,414744
2235,137703,47,42,414747
2236,137721,46,40,414771
2237,137722,46,41,414772
2238,137724,47,41,414774
2239,137727,47,40,414777
2240,138825,40,32,417111
2241,138826,40,33,417112
2242,138828,41,33,417114
2243,138831,41,32,417117
2244,138833,40,34,417121
2245,138834,40,35,417122
2246,138836,41,35,417124
2247,138839,41,34,417127
2248,138849,42,34,417141
2249,138850,42,35,417142
2250,138852,43,35,417144
2251,138855,43,34,417147
2252,138873,42,32,417171
2253,138874,42,33,417172
2254,138876,43,33,417174
2255,138879,43,32,417177
2256,138889,40,36,417211
2257,138890,40,37,417212
2258,138892,41,37,417214
2259,138895,41,36,417217
2260,138897,40,38,417221
2261,138898,40,39,417222
2262,138900,41,39,417224
2263,138903,41,38,417227
2264,138913,42,38,417241
2265,138914,42,39,417242
2266,138916,43,39,417244
2267,138919,43,38,417247
2268,138937,42,36,417271
2269,138938,42,37,417272
2270,138940,43,37,417274
2271,138943,43,36,417277
2272,139017,44,36,417411
2273,139018,44,37,417412
2274,139020,45,37,417414
2275,139023,45,36,417417
2276,139025,44,38,417421
2277,139026,44,39,417422
2278,139028,45,39,417424
2279,139031,45,38,417427
2280,139041,46,38,417441
2281,139042,46,39,417442
2282,139044,47,39,417444
2283,139047,47,38,417447
2284,139065,46,36,417471
2285,139066,46,37,417472
2286,139068,47,37,417474
2287,139071,47,36,417477
2288,139209,44,32,417711
2289,139210,44,33,417712
2290,139212,45,33,417714
2291,139215,45,32,417717
2292,139217,44,34,417721
2293,139218,44,35,417722
2294,139220,45,35,417724
2295,139223,45,34,417727
2296,139233,46,34,417741
2297,139234,46,35,417742
2298,139236,47,35,417744
2299,139239,47,34,417747
2300,139257,46,32,417771
2301,139258,46,33,417772
2302,139260,47,33,417774
2303,139263,47,32,417777
2304,139849,32,48,421111
2305,139850,32,49,421112
2306,139852,33,49,421114
2307,139855,33,48,421117
2308,139857,32,50,421121
2309,139858,32,51,421122
2310,139860,33,51,421124
2311,139863,33,50,421127
2312,139873,34,50,421141
2313,139874,34,51,421142
2314,139876,35,51,421144
2315,139879,35,50,421147
2316,139897,34,48,421171
2317,139898,34,49,421172
2318,139900,35,49,421174
2319,139903,35,48,421177
2320,139913,32,52,421211
2321,139914,32,53,421212
2322,139916,33,53,421214
2323,139919,33,52,421217
2324,139921,32,54,421221
2325,139922,32,55,421222
2326,139924,33,55,421224
2327,139927,33,54,421227
2328,139937,34,54,421241
2329,139938,34,55,421242
2330,139940,35,55,421244
2331,139943,35,54,421247
2332,139961,34,52,421271
2333,139962,34,53,421272
2334,139964,35,53,421274
2335,139967,35,52,421277
2336,140041,36,52,421411
2337,140042,36,53,421412
2338,140044,37,53,421414
2339,140047,37,52,421417
2340,140049,36,54,421421
2341,140050,36,55,421422
2342,140052,37,55,421424
2343,140055,37,54,421427
2344,140065,38,54,421441
2345,140066,38,55,421442
2346,140068,39,55,421444
2347,140071,39,54,421447
2348,140089,38,52,421471
2349,140090,38,53,421472
2350,140092,39,53,421474
2351,140095,39,52,421477
2352,140233,36,48,421711
2353,140234,36,49,421712
2354,140236,37,49,421714
2355,140239,37,48,421717
2356,140241,36,50,421721
2357,140242,36,51,421722
2358,140244,37,51,421724
2359,140247,37,50,421727
2360,140257,38,50,421741
2361,140258,38,51,421742
2362,140260,39,51,421744
2363,140263,39,50,421747
2364,140281,38,48,421771
2365,140282,38,49,421772
2366,140284,39,49,421774
2367,140287,39,48,421777
2368,140361,32,56,422111
2369,140362,32,57,422112
2370,140364,33,57,422114
2371,140367,33,56,422117
2372,140369,32,58,422121
2373,140370,32,59,422122
2374,140372,33,59,422124
2375,140375,33,58,422127
2376,140385,34,58,422141
2377,140386,34,59,422142
2378,140388,35,59,422144
2379,140391,35,58,422147
2380,140409,34,56,422171
2381,140410,34,57,422172
2382,140412,35,57,422174
2383,140415,35,56,422177
2384,140425,32,60,422211
2385,140426,32,61,422212
2386,140428,33,61,422214
2387,140431,33,60,422217
2388,140433,32,62,422221
2389,140434,32,63,422222
2390,140436,33,63,422224
2391,140439,33,62,422227
2392,140449,34,62,422241
2393,140450,34,63,422242
2394,140452,35,63,422244
2395,140455,35,62,422247
2396,140473,34,60,422271
2397,140474,34,61,422272
2398,140476,35,61,422274
2399,140479,35,60,422277
2400,140553,36,60,422411
2401,140554,36,61,422412
2402,140556,37,61,422414
2403,140559,37,60,422417
2404,140561,36,62,422421
2405,140562,36,63,422422
2406,140564,37,63,422424
2407,140567,37,62,422427
2408,140577,38,62,422441
2409,140578,38,63,422442
2410,140580,39,63,422444
2411,140583,39,62,422447
2412,140601,38,60,422471
2413,140602,38,61,422472
2414,140604,39,61,422474
2415,140607,39,60,422477
2416,140745,36,56,422711
2417,140746,36,57,422712
2418,140748,37,57,422714
2419,140751,37,56,422717
2420,140753,36,58,422721
2421,140754,36,59,422722
2422,140756,37,59,422724
2423,140759,37,58,422727
2424,140769,38,58,422741
2425,140770,38,59,422742
2426,140772,39,59,422744
2427,140775,39,58,422747
2428,140793,38,56,422771
2429,140794,38,57,422772
2430,140796,39,57,422774
2431,140799,39,56,422777
2432,141385,40,56,424111
2433,141386,40,57,424112
2434,141388,41,57,424114
2435,141391,41,56,424117
2436,141393,40,58,424121
2437,141394,40,59,424122
2438,141396,41,59,424124
2439,141399,41,58,424127
2440,141409,42,58,424141
2441,141410,42,59,424142
2442,141412,43,59,424144
2443,141415,43,58,424147
2444,141433,42,56,424171
2445,141434,42,57,424172
2446,141436,43,57,424174
2447,141439,43,56,424177
2448,141449,40,60,424211
2449,141450,40,61,424212
2450,141452,41,61,424214
2451,141455,41,60,424217
2452,141457,40,62,424221
2453,141458,40,63,424222
2454,141460,41,63,424224
2455,141463,41,62,424227
2456,141473,42,62,424241
2457,141474,42,63,424242
2458,141476,43,63,424244
2459,141479,43,62,424247
2460,141497,42,60,424271
2461,141498,42,61,424272
2462,141500,43,61,424274
2463,141503,43,60,424277
2464,141577,44,60,424411
2465,141578,44,61,424412
2466,141580,45,61,424414
2467,141583,45,60,424417
2468,141585,44,62,424421
2469,141586,44,63,424422
2470,141588,45,63,424424
2471,141591,45,62,424427
2472,141601,46,62,424441
2473,141602,46,63,424442
2474,141604,47,63,424444
2475,141607,47,62,424447
2476,141625,46,60,424471
2477,141626,46,61,424472
2478,141628,47,61,424474
2479,141631,47,60,424477
2480,141769,44,56,424711
2481,141770,44,57,424712
2482,141772,45,57,424714
2483,141775,45,56,424717
2484,141777,44,58,424721
2485,141778,44,59,424722
2486,141780,45,59,424724
2487,141783,45,58,424727
2488,141793,46,58,424741
2489,141794,46,59,424742
2490,141796,47,59,424744
2491,141799,47,58,424747
2492,141817,46,56,424771
2493,141818,46,57,424772
2494,141820,47,57,424774
2495,141823,47,56,424777
2496,142921,40,48,427111
2497,142922,40,49,427112
2498,142924,41,49,427114
2499,142927,41,48,427117
2500,142929,40,50,427121
2501,142930,40,51,427122
2502,142932,41,51,427124
2503,142935,41,50,427127
2504,142945,42,50,427141
2505,142946,42,51,427142
2506,142948,43,51,427144
2507,142951,43,50,427147
2508,142969,42,48,427171
2509,142970,42,49,427172
2510,142972,43,49,427174
2511,142975,43,48,427177
2512,142985,40,52,427211
2513,142986,40,53,427212
2514,142988,41,53,427214
2515,142991,41,52,427217
2516,142993,40,54,427221
2517,142994,40,55,427222
2518,142996,41,55,427224
2519,142999,41,54,427227
2520,143009,42,54,427241
2521,143010,42,55,427242
2522,143012,43,55,427244
2523,143015,43,54,427247
2524,143033,42,52,427271
2525,143034,42,53,427272
2526,143036,43,53,427274
2527,143039,43,52,427277
2528,143113,44,52,427411
2529,143114,44,53,427412
2530,143116,45,53,427414
2531,143119,45,52,427417
2532,143121,44,54,427421
2533,143122,44,55,427422
2534,143124,45,55,427424
2535,143127,45,54,427427
2536,143137,46,54,427441
2537,143138,46,55,427442
2538,143140,47,55,427444
2539,143143,47,54,427447
2540,143161,46,52,427471
2541,143162,46,53,427472
2542,143164,47,53,427474
2543,143167,47,52,427477
2544,143305,44,48,427711
2545,143306,44,49,427712
2546,143308,45,49,427714
2547,143311,45,48,427717
2548,143313,44,50,427721
2549,143314,44,51,427722
2550,143316,45,51,427724
2551,143319,45,50,427727
2552,143329,46,50,427741
2553,143330,46,51,427742
2554,143332,47,51,427744
2555,143335,47,50,427747
2556,143353,46,48,427771
2557,143354,46,49,427772
2558,143356,47,49,427774
2559,143359,47,48,427777
2560,148041,48,48,441111
2561,148042,48,49,441112
2562,148044,49,49,441114
2563,148047,49,48,441117
2564,148049,48,50,441121
2565,148050,48,51,441122
2566,148052,49,51,441124
2567,148055,49,50,441127
2568,148065,50,50,441141
2569,148066,50,51,441142
2570,148068,51,51,441144
2571,148071,51,50,441147
2572,148089,50,48,441171
2573,148090,50,49,441172
2574,148092,51,49,441174
2575,148095,51,48,441177
2576,148105,48,52,441211
2577,148106,48,53,441212
2578,148108,49,53,441214
2579,148111,49,52,441217
2580,148113,48,54,441221
2581,148114,48,55,441222
2582,148116,49,55,441224
2583,148119,49,54,441227
2584,148129,50,54,441241
2585,148130,50,55,441242
2586,148132,51,55,441244
2587,148135,51,54,441247
2588,148153,50,52,441271
2589,148154,50,53,441272
2590,148156,51,53,441274
2591,148159,51,52,441277
2592,148233,52,52,441411
2593,148234,52,53,441412
2594,148236,53,53,441414
2595,148239,53,52,441417
2596,148241,52,54,441421
2597,148242,52,55,441422
2598,148244,53,55,441424
2599,148247,53,54,441427
2600,148257,54,54,441441
2601,148258,54,55,441442
2602,148260,55,55,441444
2603,148263,55,54,441447
2604,148281,54,52,441471
2605,148282,54,53,441472
2606,148284,55,53,441474
2607,148287,55,52,441477
2608,148425,52,48,441711
2609,148426,52,49,441712
2610,148428,53,49,441714
2611,148431,53,48,441717
2612,148433,52,50,441721
2613,148434,52,51,441722
2614,148436,53,51,441724
2615,148439,53,50,441727
2616,148449,54,50,441741
2617,148450,54,51,441742
2618,148452,55,51,441744
2619,148455,55,50,441747
2620,148473,54,48,441771
2621,148474,54,49,441772
2622,148476,55,49,441774
2623,148479,55,48,441777
2624,148553,48,56,442111
2625,148554,48,57,442112
2626,148556,49,57,442114
2627,148559,49,56,442117
2628,148561,48,58,442121
2629,148562,48,59,442122
2630,148564,49,59,442124
2631,148567,49,58,442127
2632,148577,50,58,442141
2633,148578,50,59,442142
2634,148580,51,59,442144
2635,148583,51,58,442147
2636,148601,50,56,442171
2637,148602,50,57,442172
2638,148604,51,57,442174
2639,148607,51,56,442177
2640,148617,48,60,442211
2641,148618,48,61,442212
2642,148620,49,61,442214
2643,148623,49,60,442217
2644,148625,48,62,442221
2645,148626,48,63,442222
2646,148628,49,63,442224
2647,148631,49,62,442227
2648,148641,50,62,442241
2649,148642,50,63,442242
2650,148644,51,63,442244
2651,148647,51,62,442247
2652,148665,50,60,442271
2653,148666,50,61,442272
2654,148668,51,61,442274
2655,148671,51,60,442277
2656,148745,52,60,442411
2657,148746,52,61,442412
2658,148748,53,61,442414
2659,148751,53,60,442417
2660,148753,52,62,442421
2661,148754,52,63,442422
2662,148756,53,63,442424
2663,148759,53,62,442427
2664,148769,54,62,442441
2665,148770,54,63,442442
2666,148772,55,63,442444
2667,148775,55,62,442447
2668,148793,54,60,442471
2669,148794,54,61,442472
2670,148796,55,61,442474
2671,148799,55,60,442477
2672,148937,52,56,442711
2673,148938,52,57,442712
2674,148940,53,57,442714
2675,148943,53,56,442717
2676,148945,52,58,442721
2677,148946,52,59,442722
2678,148948,53,59,442724
2679,148951,53,58,442727
2680,148961,54,58,442741
2681,148962,54,59,442742
2682,148964,55,59,442744
2683,148967,55,58,442747
2684,148985,54,56,442771
2685,148986,54,57,442772
2686,148988,55,57,442774
2687,148991,55,56,442777
2688,149577,56,56,444111
2689,149578,56,57,444112
2690,149580,57,57,444114
2691,149583,57,56,444117
2692,149585,56,58,444121
2693,149586,56,59,444122
2694,149588,57,59,444124
2695,149591,57,58,444127
2696,149601,58,58,444141
2697,149602,58,59,444142
2698,149604,59,59,444144
2699,149607,59,58,444147
2700,149625,58,56,444171
2701,149626,58,57,444172
2702,149628,59,57,444174
2703,149631,59,56,444177
2704,149641,56,60,444211
2705,149642,56,61,444212
2706,149644,57,61,444214
2707,149647,57,60,444217
2708,149649,56,62,444221
2709,149650,56,63,444222
2710,149652,57,63,444224
2711,149655,57,62,444227
2712,149665,58,62,444241
2713,149666,58,63,444242
2714,149668,59,63,444244
2715,149671,59,62,444247
2716,149689,58,60,444271
2717,149690,58,61,444272
2718,149692,59,61,444274
2719,149695,59,60,444277
2720,149769,60,60,444411
2721,149770,60,61,444412
2722,149772,61,61,444414
2723,149775,61,60,444417
2724,149777,60,62,444421
2725,149778,60,63,444422
2726,149780,61,63,444424
2727,149783,61,62,444427
2728,149793,62,62,444441
2729,149794,62,63,444442
2730,149796,63,63,444444
2731,149799,63,62,444447
2732,149817,62,60,444471
2733,149818,62,61,444472
2734,149820,63,61,444474
2735,149823,63,60,444477
2736,149961,60,56,444711
2737,149962,60,57,444712
2738,149964,61,57,444714
2739,149967,61,56,444717
2740,149969,60,58,444721
2741,149970,60,59,444722
2742,149972,61,59,444724
2743,149975,61,58,444727
2744,149985,62,58,444741
2745,149986,62,59,444742
2746,149988,63,59,444744
2747,149991,63,58,444747
2748,150009,62,56,444771
2749,150010,62,57,444772
2750,150012,63,57,444774
2751,150015,63,56,444777
2752,151113,56,48,447111
2753,151114,56,49,447112
2754,151116,57,49,447114
2755,151119,57,48,447117
2756,151121,56,50,447121
2757,151122,56,51,447122
2758,151124,57,51,447124
2759,151127,57,50,447127
2760,151137,58,50,447141
2761,151138,58,51,447142
2762,151140,59,51,447144
2763,151143,59,50,447147
2764,151161,58,48,447171
2765,151162,58,49,447172
2766,151164,59,49,447174
2767,151167,59,48,447177
2768,151177,56,52,447211
2769,151178,56,53,447212
2770,151180,57,53,447214
2771,151183,57,52,447217
2772,151185,56,54,447221
2773,151186,56,55,447222
2774,151188,57,55,447224
2775,151191,57,54,447227
2776,151201,58,54,447241
2777,151202,58,55,447242
2778,151204,59,55,447244
2779,151207,59,54,447247
2780,151225,58,52,447271
2781,151226,58,53,447272
2782,151228,59,53,447274
2783,151231,59,52,447277
2784,151305,60,52,447411
2785,151306,60,53,447412
2786,151308,61,53,447414
2787,151311,61,52,447417
2788,151313,60,54,447421
2789,151314,60,55,447422
2790,151316,61,55,447424
2791,151319,61,54,447427
2792,151329,62,54,447441
2793,151330,62,55,447442
2794,151332,63,55,447444
2795,151335,63,54,447447
2796,151353,62,52,447471
2797,151354,62,53,447472
2798,151356,63,53,447474
2799,151359,63,52,447477
2800,151497,60,48,447711
2801,151498,60,49,447712
2802,151500,61,49,447714
2803,151503,61,48,447717
2804,151505,60,50,447721
2805,151506,60,51,447722
2806,151508,61,51,447724
2807,151511,61,50,447727
2808,151521,62,50,447741
2809,151522,62,51,447742
2810,151524,63,51,447744
2811,151527,63,50,447747
2812,151545,62,48,447771
2813,151546,62,49,447772
2814,151548,63,49,447774
2815,151551,63,48,447777
2816,160329,48,32,471111
2817,160330,48,33,471112
2818,160332,49,33,471114
2819,160335,49,32,471117
2820,160337,48,34,471121
2821,160338,48,35,471122
2822,160340,49,35,471124
2823,160343,49,34,471127
2824,160353,50,34,471141
2825,160354,50,35,471142
2826,160356,51,35,471144
2827,160359,51,34,471147
2828,160377,50,32,471171
2829,160378,50,33,471172
2830,160380,51,33,471174
2831,160383,51,32,471177
2832,160393,48,36,471211
2833,160394,48,37,471212
2834,160396,49,37,471214
2835,160399,49,36,471217
2836,160401,48,38,471221
2837,160402,48,39,471222
2838,160404,49,39,471224
2839,160407,49,38,471227
2840,160417,50,38,471241
2841,160418,50,39,471242
2842,160420,51,39,471244
2843,160423,51,38,471247
2844,160441,50,36,471271
2845,160442,50,37,471272
2846,160444,51,37,471274
2847,160447,51,36,471277
2848,160521,52,36,471411
2849,160522,52,37,471412
2850,160524,53,37,471414
2851,160527,53,36,471417
2852,160529,52,38,471421
2853,160530,52,39,471422
2854,160532,53,39,471424
2855,160535,53,38,471427
2856,160545,54,38,471441
2857,160546,54,39,471442
2858,160548,55,39,471444
2859,160551,55,38,471447
2860,160569,54,36,471471
2861,160570,54,37,471472
2862,160572,55,37,471474
2863,160575,55,36,471477
2864,160713,52,32,471711
2865,160714,52,33,471712
2866,160716,53,33,471714
2867,160719,53,32,471717
2868,160721,52,34,471721
2869,160722,52,35,471722
2870,160724,53,35,471724
2871,160727,53,34,471727
2872,160737,54,34,471741
2873,160738,54,35,471742
2874,160740,55,35,471744
2875,160743,55,34,471747
2876,160761,54,32,471771
2877,160762,54,33,471772
2878,160764,55,33,471774
2879,160767,55,32,471777
2880,160841,48,40,472111
2881,160842,48,41,472112
2882,160844,49,41,472114
2883,160847,49,40,472117
2884,160849,48,42,472121
2885,160850,48,43,472122
2886,160852,49,43,472124
2887,160855,49,42,472127
2888,160865,50,42,472141
2889,160866,50,43,472142
2890,160868,51,43,472144
2891,160871,51,42,472147
2892,160889,50,40,472171
2893,160890,50,41,472172
2894,160892,51,41,472174
2895,160895,51,40,472177
2896,160905,48,44,472211
2897,160906,48,45,472212
2898,160908,49,45,472214
2899,160911,49,44,472217
2900,160913,48,46,472221
2901,160914,48,47,472222
2902,160916,49,47,472224
2903,160919,49,46,472227
2904,160929,50,46,472241
2905,160930,50,47,472242
2906,160932,51,47,472244
2907,160935,51,46,472247
2908,160953,50,44,472271
2909,160954,50,45,472272
2910,160956,51,45,472274
2911,160959,51,44,472277
2912,161033,52,44,472411
2913,161034,52,45,472412
2914,161036,53,45,472414
2915,161039,53,44,472417
2916,161041,52,46,472421
2917,161042,52,47,472422
2918,161044,53,47,472424
2919,161047,53,46,472427
2920,161057,54,46,472441
2921,161058,54,47,472442
2922,161060,55,47,472444
2923,161063,55,46,472447
2924,161081,54,44,472471
2925,161082,54,45,472472
2926,161084,55,45,472474
2927,161087,55,44,472477
2928,161225,52,40,472711
2929,161226,52,41,472712
2930,161228,53,41,472714
2931,161231,53,40,472717
2932,161233,52,42,472721
2933,161234,52,43,472722
2934,161236,53,43,472724
2935,161239,53,42,472727
2936,161249,54,42,472741
2937,161250,54,43,472742
2938,161252,55,43,472744
2939,161255,55,42,472747
2940,161273,54,40,472771
2941,161274,54,41,472772
2942,161276,55,41,472774
2943,161279,55,40,472777
2944,161865,56,40,474111
2945,161866,56,41,474112
2946,161868,57,41,474114
2947,161871,57,40,474117
2948,161873,56,42,474121
2949,161874,56,43,474122
2950,161876,57,43,474124
2951,161879,57,42,474127
2952,161889,58,42,474141
2953,161890,58,43,474142
2954,161892,59,43,474144
2955,161895,59,42,474147
2956,161913,58,40,474171
2957,161914,58,41,474172
2958,161916,59,41,474174
2959,161919,59,40,474177
2960,161929,56,44,474211
2961,161930,56,45,474212
2962,161932,57,45,474214
2963,161935,57,44,474217
2964,161937,56,46,474221
2965,161938,56,47,474222
2966,161940,57,47,474224
2967,161943,57,46,474227
2968,161953,58,46,474241
2969,161954,58,47,474242
2970,161956,59,47,474244
2971,161959,59,46,474247
2972,161977,58,44,474271
2973,161978,58,45,474272
2974,161980,59,45,474274
2975,161983,59,44,474277
2976,162057,60,44,474411
2977,162058,60,45,474412
2978,162060,61,45,474414
2979,162063,61,44,474417
2980,162065,60,46,474421
2981,162066,60,47,474422
2982,162068,61,47,474424
2983,162071,61,46,474427
2984,162081,62,46,474441
2985,162082,62,47,474442
2986,162084,63,47,474444
2987,162087,63,46,474447
2988,162105,62,44,474471
2989,162106,62,45,474472
2990,162108,63,45,474474
2991,162111,63,44,474477
2992,162249,60,40,474711
2993,162250,60,41,474712
2994,162252,61,41,474714
2995,162255,61,40,474717
2996,162257,60,42,474721
2997,162258,60,43,474722
2998,162260,61,43,474724
2999,162263,61,42,474727
3000,162273,62,42,474741
3001,162274,62,43,474742
3002,162276,63,43,474744
3003,162279,63,42,474747
3004,162297,62,40,474771
3005,162298,62,41,474772
3006,162300,63,41,474774
3007,162303,63,40,474777
3008,163401,56,32,477111
3009,163402,56,33,477112
3010,163404,57,33,477114
3011,163407,57,32,477117
3012,163409,56,34,477121
3013,163410,56,35,477122
3014,163412,57,35,477124
3015,163415,57,34,477127
3016,163425,58,34,477141
3017,163426,58,35,477142
3018,163428,59,35,477144
3019,163431,59,34,477147
3020,163449,58,32,477171
3021,163450,58,33,477172
3022,163452,59,33,477174
3023,163455,59,32,477177
3024,163465,56,36,477211
3025,163466,56,37,477212
3026,163468,57,37,477214
3027,163471,57,36,477217
3028,163473,56,38,477221
3029,163474,56,39,477222
3030,163476,57,39,477224
3031,163479,57,38,477227
3032,163489,58,38,477241
3033,163490,58,39,477242
3034,163492,59,39,477244
3035,163495,59,38,477247
3036,163513,58,36,477271
3037,163514,58,37,477272
3038,163516,59,37,477274
3039,163519,59,36,477277
3040,163593,60,36,477411
3041,163594,60,37,477412
3042,163596,61,37,477414
3043,163599,61,36,477417
3044,163601,60,38,477421
3045,163602,60,39,477422
3046,163604,61,39,477424
3047,163607,61,38,477427
3048,163617,62,38,477441
3049,163618,62,39,477442
3050,163620,63,39,477444
3051,163623,63,38,477447
3052,163641,62,36,477471
3053,163642,62,37,477472
3054,163644,63,37,477474
3055,163647,63,36,477477
3056,163785,60,32,477711
3057,163786,60,33,477712
3058,163788,61,33,477714
3059,163791,61,32,477717
3060,163793,60,34,477721
3061,163794,60,35,477722
3062,163796,61,35,477724
3063,163799,61,34,477727
3064,163809,62,34,477741
3065,163810,62,35,477742
3066,163812,63,35,477744
3067,163815,63,34,477747
3068,163833,62,32,477771
3069,163834,62,33,477772
3070,163836,63,33,477774
3071,163839,63,32,477777
3072,234057,32,0,711111
3073,234058,32,1,711112
3074,234060,33,1,711114
3075,234063,33,0,711117
3076,234065,32,2,711121
3077,234066,32,3,711122
3078,234068,33,3,711124
3079,234071,33,2,711127
3080,234081,34,2,711141
3081,234082,34,3,711142
3082,234084,35,3,711144
3083,234087,35,2,711147
3084,234105,34,0,711171
3085,234106,34,1,711172
3086,234108,35,1,711174
3087,234111,35,0,711177
3088,234121,32,4,711211
3089,234122,32,5,711212
3090,234124,33,5,711214
3091,234127,33,4,711217
3092,234129,32,6,711221
3093,234130,32,7,711222
3094,234132,33,7,711224
3095,234135,33,6,711227
3096,234145,34,6,711241
3097,234146,34,7,711242
3098,234148,35,7,711244
3099,234151,35,6,711247
3100,234169,34,4,711271
3101,234170,34,5,711272
3102,234172,35,5,711274
3103,234175,35,4,711277
3104,234249,36,4,711411
3105,234250,36,5,711412
3106,234252,37,5,711414
3107,234255,37,4,711417
3108,234257,36,6,711421
3109,234258,36,7,711422
3110,234260,37,7,711424
3111,234263,37,6,711427
3112,234273,38,6,711441
3113,234274,38,7,711442
3114,234276,39,7,711444
3115,234279,39,6,711447
3116,234297,38,4,711471
3117,234298,38,5,711472
3118,234300,39,5,711474
3119,234303,39,4,711477
3120,234441,36,0,711711
3121,234442,36,1,711712
3122,234444,37,1,711714
3123,234447,37,0,711717
3124,234449,36,2,711721
3125,234450,36,3,711722
3126,234452,37,3,711724
3127,234455,37,2,711727
3128,234465,38,2,711741
3129,234466,38,3,711742
3130,234468,39,3,711744
3131,234471,39,2,711747
3132,234489,38,0,711771
3133,234490,38,1,711772
3134,234492,39,1,711774
3135,234495,39,0,711777
3136,234569,32,8,712111
3137,234570,32,9,712112
3138,234572,33,9,712114
3139,234575,33,8,712117
3140,234577,32,10,712121
3141,234578,32,11,712122
3142,234580,33,11,712124
3143,234583,33,10,712127
3144,234593,34,10,712141
3145,234594,34,11,712142
3146,234596,35,11,712144
3147,234599,35,10,712147
3148,234617,34,8,712171
3149,234618,34,9,712172
3150,234620,35,9,712174
3151,234623,35,8,712177
3152,234633,32,12,712211
3153,234634,32,13,712212
3154,234636,33,13,712214
3155,234639,33,12,712217
3156,234641,32,14,712221
3157,234642,32,15,712222
3158,234644,33,15,712224
3159,234647,33,14,712227
3160,234657,34,14,712241
3161,234658,34,15,712242
3162,234660,35,15,712244
3163,234663,35,14,712247
3164,234681,34,12,712271
3165,234682,34,13,712272
3166,234684,35,13,712274
3167,234687,35,12,712277
3168,234761,36,12,712411
3169,234762,36,13,712412
3170,234764,37,13,712414
3171,234767,37,12,712417
3172,234769,36,14,712421
3173,234770,36,15,712422
3174,234772,37,15,712424
3175,234775,37,14,712427
3176,234785,38,14,712441
3177,234786,38,15,712442
3178,234788,39,15,712444
3179,234791,39,14,712447
3180,234809,38,12,712471
3181,234810,38,13,712472
3182,234812,39,13,712474
3183,234815,39,12,712477
3184,234953,36,8,712711
3185,234954,36,9,712712
3186,234956,37,9,712714
3187,234959,37,8,712717
3188,234961,36,10,712721
3189,234962,36,11,712722
3190,234964,37,11,712724
3191,234967,37,10,712727
3192,234977,38,10,712741
3193,234978,38,11,712742
3194,234980,39,11,712744
3195,234983,39,10,712747
3196,235001,38,8,712771
3197,235002,38,9,712772
3198,235004,39,9,712774
3199,235007,39,8,712777
3200,235593,40,8,714111
3201,235594,40,9,714112
3202,235596,41,9,714114
3203,235599,41,8,714117
3204,235601,40,10,714121
3205,235602,40,11,714122
3206,235604,41,11,714124
3207,235607,41,10,714127
3208,235617,42,10,714141
3209,235618,42,11,714142
3210,235620,43,11,714144
3211,235623,43,10,714147
3212,235641,42,8,714171
3213,235642,42,9,714172
3214,235644,43,9,714174
3215,235647,43,8,714177
3216,235657,40,12,714211
3217,235658,40,13,714212
3218,235660,41,13,714214
3219,235663,41,12,714217
3220,235665,40,14,714221
3221,235666,40,15,714222
3222,235668,41,15,714224
3223,235671,41,14,714227
3224,235681,42,14,714241
3225,235682,42,15,714242
3226,235684,43,15,714244
3227,235687,43,14,714247
3228,235705,42,12,714271
3229,235706,42,13,714272
3230,235708,43,13,714274
3231,235711,43,12,714277
3232,235785,44,12,714411
3233,235786,44,13,714412
3234,235788,45,13,714414
3235,235791,45,12,714417
3236,235793,44,14,714421
3237,235794,44,15,714422
3238,235796,45,15,714424
3239,235799,45,14,714427
3240,235809,46,14,714441
3241,235810,46,15,714442
3242,235812,47,15,714444
3243,235815,47,14,714447
3244,235833,46,12,714471
3245,235834,46,13,714472
3246,235836,47,13,714474
3247,235839,47,12,714477
3248,235977,44,8,714711
3249,235978,44,9,714712
3250,235980,45,9,714714
3251,235983,45,8,714717
3252,235985,44,10,714721
3253,235986,44,11,714722
3254,235988,45,11,714724
3255,235991,45,10,714727
3256,236001,46,10,714741
3257,236002,46,11,714742
3258,236004,47,11,714744
3259,236007,47,10,714747
3260,236025,46,8,714771
3261,236026,46,9,714772
3262,236028,47,9,714774
3263,236031,47,8,714777
3264,237129,40,0,717111
3265,237130,40,1,717112
3266,237132,41,1,717114
3267,237135,41,0,717117
3268,237137,40,2,717121
3269,237138,40,3,717122
3270,237140,41,3,717124
3271,237143,41,2,717127
3272,237153,42,2,717141
3273,237154,42,3,717142
3274,237156,43,3,717144
3275,237159,43,2,717147
3276,237177,42,0,717171
3277,237178,42,1,717172
3278,237180,43,1,717174
3279,237183,43,0,717177
3280,237193,40,4,717211
3281,237194,40,5,717212
3282,237196,41,5,717214
3283,237199,41,4,717217
3284,237201,40,6,717221
3285,237202,40,7,717222
3286,237204,41,7,717224
3287,237207,41,6,717227
3288,237217,42,6,717241
3289,237218,42,7,717242
3290,237220,43,7,717244
3291,237223,43,6,717247
3292,237241,42,4,717271
3293,237242,42,5,717272
3294,237244,43,5,717274
3295,237247,43,4,717277
3296,237321,44,4,717411
3297,237322,44,5,717412
3298,237324,45,5,717414
3299,237327,45,4,717417
